DATA,ATTACCHI INFORMATICI E INTERNET,MIGRAZIONE,AMBIENTE,TERRORISMO,VIOLENZA DI GENERE E DISCRIMINAZIONE,ORGANIZZAZIONI CRIMINALI,GUERRA E PACE,ELEZIONI
2018/07/17,7,18,19,32,16,22,43,26
2018/07/18,3,29,10,31,9,17,51,29
2018/07/19,7,29,24,16,15,15,41,17
2018/07/20,5,31,27,21,6,21,41,22
2018/07/21,1,20,12,18,10,11,33,21
2018/07/22,1,10,8,10,4,7,20,11
2018/07/23,2,24,16,28,7,12,38,16
2018/07/24,5,36,17,27,10,23,38,15
2018/07/25,0,26,20,18,12,21,39,16
2018/07/26,2,30,21,31,16,16,45,33
2018/07/27,2,33,19,21,19,18,34,17
2018/07/28,2,12,16,10,9,7,22,15
2018/07/29,0,12,12,7,3,7,16,20
2018/07/30,0,26,25,16,9,11,29,18
2018/07/31,3,27,13,29,15,25,42,18
2018/08/01,5,27,18,27,11,14,47,22
2018/08/02,3,31,22,26,17,15,41,22
2018/08/03,2,27,23,20,12,23,40,23
2018/08/04,2,15,9,15,9,8,33,10
2018/08/05,0,9,8,18,5,6,27,8
2018/08/06,1,21,19,23,8,26,31,19
2018/08/07,1,19,11,14,10,16,22,19
2018/08/08,0,31,12,13,9,17,34,26
2018/08/09,0,22,11,15,10,13,32,10
2018/08/10,1,19,18,20,10,12,29,18
2018/08/11,2,12,11,11,7,11,17,12
2018/08/12,0,7,4,9,3,7,17,5
2018/08/13,4,14,10,26,13,15,35,15
2018/08/14,1,21,13,20,14,23,43,20
2018/08/15,0,29,12,20,12,13,30,15
2018/08/16,5,33,20,23,22,22,40,28
2018/08/17,6,49,42,46,16,31,57,29
2018/08/18,2,31,15,27,13,15,36,19
2018/08/19,1,24,11,9,6,11,16,9
2018/08/20,0,36,23,28,17,22,43,18
2018/08/21,8,56,31,43,18,37,62,37
2018/08/22,8,40,31,25,10,31,52,35
2018/08/23,10,29,23,25,11,26,47,26
2018/08/24,2,51,33,30,15,35,51,42
2018/08/25,2,21,18,22,10,17,28,18
2018/08/26,3,21,13,15,5,11,27,14
2018/08/27,2,40,22,38,22,25,51,32
2018/08/28,2,44,27,35,22,32,50,32
2018/08/29,1,42,22,34,21,25,48,24
2018/08/30,2,42,34,34,24,32,58,31
2018/08/31,2,35,18,27,12,25,38,23
2018/09/01,0,22,10,25,18,14,32,20
2018/09/02,1,14,12,23,8,10,30,15
2018/09/03,0,35,13,26,14,20,40,20
2018/09/04,2,46,19,36,15,26,57,36
2018/09/05,5,47,27,48,18,36,60,39
2018/09/06,4,51,33,36,22,40,60,38
2018/09/07,3,53,44,40,30,40,81,37
2018/09/08,0,26,16,28,10,18,39,23
2018/09/09,2,21,10,15,4,6,19,15
2018/09/10,2,38,30,27,19,24,50,29
2018/09/11,3,51,53,47,15,36,77,31
2018/09/12,4,56,48,33,19,25,61,42
2018/09/13,1,56,51,46,13,34,70,35
2018/09/14,4,63,57,44,22,39,47,46
2018/09/15,0,37,23,14,6,15,23,22
2018/09/16,1,18,19,13,8,10,22,17
2018/09/17,1,40,34,25,10,22,48,35
2018/09/18,2,48,37,30,9,35,48,21
2018/09/19,3,50,35,34,14,30,48,35
2018/09/20,7,55,41,41,23,42,66,38
2018/09/21,3,42,36,33,20,42,62,29
2018/09/22,4,28,23,22,8,14,39,21
2018/09/23,0,16,7,29,5,12,37,19
2018/09/24,1,42,33,26,9,34,45,35
2018/09/25,6,37,30,37,24,44,60,29
2018/09/26,6,44,32,49,28,28,59,37
2018/09/27,0,42,24,31,18,31,58,31
2018/09/28,2,47,25,36,16,29,59,29
2018/09/29,0,27,18,23,10,15,34,29
2018/09/30,2,10,12,9,6,7,17,12
2018/10/01,2,41,39,33,11,30,50,20
2018/10/02,2,46,29,41,19,32,63,33
2018/10/03,5,46,45,34,20,38,57,30
2018/10/04,7,46,29,34,16,29,62,38
2018/10/05,7,53,32,48,22,36,55,34
2018/10/06,2,30,20,26,13,21,34,27
2018/10/07,0,18,13,22,11,12,35,23
2018/10/08,3,27,30,23,9,19,46,39
2018/10/09,3,34,34,34,7,23,61,28
2018/10/10,7,53,46,45,13,39,63,42
2018/10/11,3,60,56,48,19,46,71,43
2018/10/12,6,48,49,47,19,44,66,56
2018/10/13,2,24,15,23,8,22,40,19
2018/10/14,0,23,11,19,7,17,29,14
2018/10/15,1,48,33,32,19,28,48,32
2018/10/16,3,45,41,47,21,34,72,50
2018/10/17,4,58,41,40,19,34,73,36
2018/10/18,3,46,38,43,26,33,59,49
2018/10/19,3,64,41,52,26,55,72,53
2018/10/20,2,32,24,22,13,25,50,36
2018/10/21,1,18,10,12,8,15,26,15
2018/10/22,3,50,25,24,19,30,47,35
2018/10/23,5,60,32,42,20,49,81,62
2018/10/24,2,54,36,43,25,45,66,44
2018/10/25,5,51,45,51,26,44,77,45
2018/10/26,3,64,41,52,29,46,84,58
2018/10/27,2,30,16,24,13,32,36,31
2018/10/28,0,18,14,23,15,22,41,23
2018/10/29,0,44,34,49,16,37,69,48
2018/10/30,1,50,38,49,17,24,62,38
2018/10/31,3,65,36,51,26,42,78,50
2018/11/01,7,55,37,62,27,44,95,67
2018/11/02,3,71,37,54,28,39,80,67
2018/11/03,1,37,15,21,8,18,33,33
2018/11/04,3,21,11,24,9,14,30,27
2018/11/05,9,52,26,46,15,29,57,70
2018/11/06,3,59,32,41,23,28,72,96
2018/11/07,8,70,32,55,30,41,82,119
2018/11/08,4,62,29,35,29,41,65,66
2018/11/09,2,60,39,52,31,30,82,58
2018/11/10,1,39,30,32,10,16,52,37
2018/11/11,1,15,13,16,2,8,26,17
2018/11/12,2,37,35,33,11,26,56,35
2018/11/13,5,57,39,39,21,42,68,45
2018/11/14,7,51,29,41,15,30,66,45
2018/11/15,4,66,49,40,20,44,64,41
2018/11/16,7,45,32,43,21,43,75,44
2018/11/17,6,41,20,37,18,23,45,31
2018/11/18,3,28,18,20,11,19,42,31
2018/11/19,1,34,24,34,10,27,57,27
2018/11/20,3,60,50,46,17,39,67,38
2018/11/21,2,52,34,44,12,48,86,28
2018/11/22,6,36,29,44,10,29,59,18
2018/11/23,1,44,26,45,11,25,61,20
2018/11/24,1,23,14,23,7,14,34,18
2018/11/25,0,14,23,26,9,16,44,22
2018/11/26,1,38,26,24,7,19,37,22
2018/11/27,3,44,33,34,16,39,63,36
2018/11/28,7,55,29,42,22,39,65,37
2018/11/29,9,55,34,37,20,43,77,37
2018/11/30,5,81,41,48,23,52,94,43
2018/12/01,5,25,16,22,9,20,46,23
2018/12/02,2,19,18,19,5,15,36,20
2018/12/03,5,36,28,26,17,33,60,26
2018/12/04,6,33,23,25,16,24,47,23
2018/12/05,8,31,26,22,13,20,51,21
2018/12/06,4,28,31,34,11,33,46,31
2018/12/07,4,46,29,45,23,29,66,32
2018/12/08,0,28,14,16,10,14,23,16
2018/12/09,0,13,11,8,6,14,15,12
2018/12/10,0,32,16,14,12,22,39,24
2018/12/11,1,42,27,27,15,30,37,24
2018/12/12,2,33,20,27,9,27,35,27
2018/12/13,3,39,27,30,19,34,46,29
2018/12/14,4,56,26,25,27,36,62,31
2018/12/15,2,14,13,16,7,15,27,15
2018/12/16,2,11,6,12,3,8,15,9
2018/12/17,5,28,17,26,11,21,31,28
2018/12/18,10,28,20,31,15,31,46,26
2018/12/19,9,31,27,29,14,32,43,21
2018/12/20,3,48,25,34,18,34,59,24
2018/12/21,7,49,22,38,17,32,51,16
2018/12/22,1,16,8,18,8,9,22,8
2018/12/23,0,17,9,16,8,13,21,9
2018/12/24,1,28,18,18,8,11,26,8
2018/12/25,0,15,9,11,5,9,19,5
2018/12/26,1,19,14,17,8,14,32,10
2018/12/27,4,29,14,19,12,18,25,16
2018/12/28,2,43,32,30,23,24,53,11
2018/12/29,2,21,9,8,5,14,22,12
2018/12/30,2,12,7,8,2,7,17,9
2018/12/31,2,37,23,11,10,18,30,19
2019/01/01,2,27,16,23,8,12,27,14
2019/01/02,5,45,25,39,15,29,59,32
2019/01/03,5,45,34,30,12,33,61,26
2019/01/04,2,43,31,36,12,37,65,27
2019/01/05,0,35,23,27,19,21,36,20
2019/01/06,2,18,20,24,6,9,33,15
2019/01/07,4,47,28,31,11,31,56,28
2019/01/08,3,58,39,49,18,51,94,31
2019/01/09,4,65,29,55,21,57,74,37
2019/01/10,5,57,28,47,13,40,79,31
2019/01/11,5,65,31,43,24,44,78,33
2019/01/12,0,36,20,26,13,29,42,21
2019/01/13,2,22,13,21,4,17,29,17
2019/01/14,2,56,30,63,21,55,98,48
2019/01/15,5,64,39,55,30,52,79,43
2019/01/16,4,60,22,56,24,39,79,39
2019/01/17,5,58,51,45,14,61,71,24
2019/01/18,3,57,29,49,27,44,64,34
2019/01/19,1,37,20,37,16,31,52,18
2019/01/20,1,26,16,22,11,16,38,14
2019/01/21,3,23,30,30,9,23,60,22
2019/01/22,6,42,35,43,22,43,65,34
2019/01/23,6,55,34,51,26,50,83,39
2019/01/24,3,70,37,56,20,61,86,40
2019/01/25,11,64,39,45,16,51,66,35
2019/01/26,7,38,15,30,13,25,51,35
2019/01/27,2,21,13,23,6,18,34,18
2019/01/28,11,54,39,40,20,41,66,33
2019/01/29,12,59,41,41,20,64,71,47
2019/01/30,9,62,57,48,14,45,84,62
2019/01/31,3,59,45,39,15,47,81,38
2019/02/01,7,64,46,57,23,58,95,41
2019/02/02,0,24,15,23,17,24,34,20
2019/02/03,1,16,11,12,9,14,23,14
2019/02/04,1,41,31,34,20,35,59,38
2019/02/05,7,65,55,48,25,38,77,30
2019/02/06,2,56,37,49,23,42,93,35
2019/02/07,2,55,38,48,30,47,86,38
2019/02/08,4,46,39,39,26,54,71,48
2019/02/09,0,38,29,29,15,27,38,21
2019/02/10,2,14,13,22,8,12,32,26
2019/02/11,5,57,40,43,19,42,76,40
2019/02/12,2,40,25,23,16,30,51,26
2019/09/06,0,10,6,6,3,7,8,3
2019/09/07,0,32,33,23,15,18,47,21
2019/09/08,0,21,21,26,8,10,41,18
2019/09/09,3,50,30,41,13,21,60,36
2019/09/10,6,84,50,69,24,68,106,71
2019/09/11,1,65,48,50,19,33,92,46
2019/09/12,1,63,48,54,23,47,88,41
2019/09/13,8,60,50,49,20,32,84,56
2019/09/14,1,22,24,16,12,18,33,16
2019/09/15,1,15,15,24,7,12,32,14
2019/09/16,4,40,33,34,15,32,65,36
2019/09/17,6,43,37,44,23,37,74,44
2019/09/18,3,42,37,50,28,34,79,36
2019/09/19,4,50,44,36,28,35,61,39
2019/09/20,3,45,40,35,22,20,70,29
2019/09/21,3,22,21,18,12,12,35,20
2019/09/22,1,7,15,10,7,13,17,15
2019/09/23,2,26,31,30,11,22,35,20
2019/09/24,5,44,33,34,22,29,56,33
2019/09/25,9,44,37,35,16,40,61,47
2019/09/26,4,45,32,39,18,34,65,39
2019/09/27,3,40,32,40,16,31,61,31
2019/09/28,2,21,16,23,7,14,28,19
2019/09/29,4,18,15,18,4,15,27,12
2019/09/30,0,21,24,26,9,27,45,26
2019/10/01,4,28,28,29,13,37,61,30
2019/10/02,2,33,25,29,13,36,58,32
2019/10/03,9,66,31,44,21,56,84,34
2019/10/04,8,51,39,50,17,30,72,50
2019/10/05,1,18,15,16,13,14,39,25
2019/10/06,3,22,21,23,5,19,40,21
2019/10/07,3,44,34,38,13,33,72,27
2019/10/08,2,60,31,40,19,31,72,29
2019/10/09,5,35,24,36,13,34,69,47
2019/10/10,2,56,51,57,19,42,100,46
2019/10/11,3,64,43,45,19,43,74,33
2019/10/12,1,25,19,32,10,20,39,29
2019/10/13,1,28,23,40,10,20,68,20
2019/10/14,3,48,45,42,14,37,82,54
2019/10/15,4,55,35,38,14,40,69,41
2019/10/16,3,46,41,47,16,39,99,61
2019/10/17,3,50,27,41,11,27,69,33
2019/10/18,5,62,37,59,23,57,126,50
2019/10/19,2,35,24,34,18,23,62,39
2019/10/20,2,21,17,17,8,15,37,25
2019/10/21,7,35,42,53,19,37,81,38
2019/10/22,6,44,36,47,21,37,83,50
2019/10/23,4,59,46,57,31,53,109,59
2019/10/24,6,48,50,49,12,51,82,58
2019/10/25,5,50,37,43,22,48,78,49
2019/10/26,4,32,26,28,9,29,40,29
2019/10/27,0,13,11,25,6,15,45,18
2019/10/28,4,42,47,51,16,36,81,53
2019/10/29,5,66,48,47,21,34,90,51
2019/10/30,7,65,49,57,28,52,92,51
2019/10/31,8,64,57,48,27,42,103,55
2019/11/01,4,62,38,34,17,31,71,30
2019/11/02,1,39,26,27,11,18,49,27
2019/11/03,1,13,15,13,3,9,24,20
2019/11/04,5,44,38,36,21,30,79,39
2019/11/05,3,46,45,57,19,58,91,66
2019/11/06,6,60,51,56,22,49,107,71
2019/11/07,5,75,56,73,29,66,129,73
2019/11/08,7,69,53,58,27,56,108,53
2019/11/09,3,40,32,35,12,33,67,46
2019/11/10,1,22,15,24,13,20,39,38
2019/11/11,0,53,54,45,21,37,100,55
2019/11/12,10,68,43,68,24,45,119,71
2019/11/13,6,60,42,62,15,45,112,46
2019/11/14,8,82,62,69,29,47,125,75
2019/11/15,2,58,45,59,28,44,105,65
2019/11/16,1,28,20,44,9,26,68,48
2019/11/17,3,15,19,23,9,19,59,38
2019/11/18,6,45,36,40,15,42,92,62
2019/11/19,4,59,43,69,30,42,105,57
2019/11/20,3,51,43,55,20,41,85,56
2019/11/21,4,71,53,55,23,61,104,68
2019/11/22,10,62,51,64,26,49,117,73
2019/11/23,9,35,23,34,20,31,78,40
2019/11/24,1,26,9,21,10,28,54,36
2019/11/25,5,45,51,49,29,49,86,52
2019/11/26,4,62,45,56,20,47,92,54
2019/11/27,1,52,55,55,18,43,107,42
2019/11/28,0,34,44,40,14,30,68,26
2019/11/29,1,38,40,31,16,28,51,43
2019/11/30,1,23,17,25,2,20,35,25
2019/12/01,4,27,19,25,7,23,44,15
2019/12/02,2,31,34,37,11,26,75,31
2019/12/03,5,61,54,52,23,43,88,63
2019/12/04,4,64,58,49,25,46,89,47
2019/12/05,5,64,67,60,30,48,109,57
2019/12/06,2,48,45,48,25,33,78,49
2019/12/07,1,30,36,31,19,23,58,28
2019/12/08,2,21,15,21,10,20,37,25
2019/12/09,3,32,39,33,20,23,55,41
2019/12/10,8,64,52,64,28,37,98,66
2019/12/11,5,56,66,75,24,44,116,65
2019/12/12,1,69,48,66,32,52,110,66
2019/12/13,6,56,55,51,19,35,86,73
2019/12/14,1,24,27,33,10,21,47,34
2019/12/15,3,21,19,17,7,16,34,18
2019/12/16,2,48,40,34,19,32,58,43
2019/12/17,2,44,41,46,19,43,70,48
2019/12/18,6,70,50,46,20,54,111,51
2019/12/19,7,50,40,68,23,59,93,74
2019/12/20,4,64,48,53,32,59,91,65
2019/12/21,2,34,27,30,10,22,54,23
2019/12/22,2,26,21,21,7,24,44,22
2019/12/23,1,43,47,34,25,32,60,33
2019/12/24,1,41,37,27,14,26,58,18
2019/12/25,1,23,25,16,10,17,40,12
2019/12/26,3,30,23,32,16,24,64,23
2019/12/27,2,36,44,49,17,48,72,24
2019/12/28,1,25,12,21,8,22,34,14
2019/12/29,1,22,15,26,9,14,36,17
2019/12/30,0,36,42,39,15,33,58,30
2019/12/31,4,39,38,30,22,32,63,28
2020/01/01,0,24,32,25,7,20,54,20
2020/01/02,1,48,30,26,12,26,57,34
2020/01/03,6,55,43,46,14,39,101,42
2020/01/04,4,28,23,38,12,14,71,22
2020/01/05,6,26,21,30,6,13,52,14
2020/01/06,4,43,37,27,16,36,78,29
2020/01/07,6,66,59,53,22,50,111,34
2020/01/08,9,40,38,42,17,31,90,38
2020/01/09,8,60,43,52,16,28,95,34
2020/01/10,9,63,54,50,23,40,104,55
2020/01/11,0,38,41,35,14,16,67,41
2020/01/12,3,27,22,30,8,22,47,27
2020/01/13,2,48,50,45,16,35,68,52
2020/01/14,8,52,50,38,21,41,88,51
2020/01/15,17,43,39,36,18,41,92,53
2020/01/16,10,68,59,74,28,70,128,37
2020/01/17,10,78,85,66,29,58,115,71
2020/01/18,0,23,26,28,6,18,42,20
2020/01/19,0,30,21,20,11,16,48,20
2020/01/20,3,42,52,37,13,32,72,36
2020/01/21,6,63,52,58,18,43,91,40
2020/01/22,15,81,53,58,25,57,101,62
2020/01/23,12,72,60,70,30,44,106,48
2020/01/24,11,88,56,60,22,70,106,72
2020/01/25,5,31,23,27,13,51,51,36
2020/01/26,4,34,12,27,11,19,54,30
2020/01/27,7,44,33,47,15,26,87,51
2020/01/28,4,94,29,69,22,44,109,62
2020/01/29,7,77,51,45,15,36,86,46
2020/01/30,1,81,34,51,28,41,78,48
2020/01/31,9,90,45,59,28,45,100,75
2020/02/01,4,66,30,34,22,23,72,56
2020/02/02,2,29,15,19,5,12,38,22
2020/02/03,3,61,43,49,18,28,89,50
2020/02/04,9,90,45,62,33,55,128,75
2020/02/05,6,82,46,49,22,41,86,77
2020/02/06,8,75,39,59,30,50,95,54
2020/02/07,16,82,63,52,43,33,96,68
2020/02/08,0,33,12,24,12,21,52,29
2020/02/09,2,17,16,24,6,14,47,22
2020/02/10,6,58,48,56,14,26,87,45
2020/02/11,9,88,44,71,22,52,111,59
2020/02/12,3,62,44,47,18,29,89,59
2020/02/13,8,55,44,40,24,45,82,48
2020/02/14,5,71,42,38,18,51,66,39
2020/02/15,2,33,26,20,16,22,51,26
2020/02/16,1,27,18,11,10,11,23,19
2020/02/17,4,50,29,34,14,21,51,20
2020/02/18,4,60,45,45,24,34,80,38
2020/02/19,4,57,35,43,25,42,67,39
2020/02/20,10,93,51,57,36,53,90,59
2020/02/21,3,65,37,46,24,41,75,65
2020/02/22,1,29,15,19,9,23,40,35
2020/02/23,0,22,13,17,8,14,32,27
2020/02/24,5,50,31,41,18,32,55,30
2020/02/25,7,70,40,54,31,47,82,55
2020/02/26,3,63,24,41,20,31,67,43
2020/02/27,2,52,41,51,22,36,78,50
2020/02/28,1,72,36,48,23,41,80,50
2020/02/29,1,32,18,32,9,15,48,31
2020/03/01,1,31,21,30,14,13,37,35
2020/03/02,0,59,46,35,17,26,53,50
2020/03/03,0,63,40,52,23,27,79,57
2020/03/04,7,72,39,49,17,31,85,76
2020/03/05,2,81,47,62,24,37,87,64
2020/03/06,2,73,32,29,20,28,68,34
2020/03/07,2,37,24,22,11,16,37,30
2020/03/08,1,26,18,25,13,14,33,16
2020/03/09,3,45,26,38,15,19,62,36
2020/03/10,3,73,28,30,17,25,71,35
2020/03/11,4,58,38,44,19,14,60,34
2020/03/12,1,76,33,51,12,20,70,29
2020/03/13,4,86,31,36,15,22,77,30
2020/03/14,0,41,22,20,7,12,41,24
2020/03/15,2,40,23,18,7,9,35,24
2020/03/16,2,74,44,44,10,26,78,41
2020/03/17,5,76,37,46,12,20,72,39
2020/03/18,2,92,40,31,19,23,88,49
2020/03/19,0,96,35,36,18,24,86,24
2020/03/20,4,101,47,38,18,17,88,22
2020/03/21,2,49,23,19,6,16,41,16
2020/03/22,0,49,25,13,6,6,49,8
2020/03/23,3,49,34,22,15,16,68,8
2020/03/24,4,86,43,27,12,24,89,14
2020/03/25,2,84,32,37,11,25,93,17
2020/03/26,6,77,39,44,14,30,93,21
2020/03/27,2,81,43,26,6,20,80,20
2020/03/28,3,60,31,27,12,19,51,14
2020/03/29,1,34,16,19,6,4,37,14
2020/03/30,2,57,34,26,7,16,67,16
2020/03/31,3,64,39,33,13,25,78,23
2020/04/01,0,67,49,25,12,27,75,12
2020/04/02,1,75,33,47,14,29,76,19
2020/04/03,4,82,40,32,14,24,82,25
2020/04/04,0,41,15,13,8,12,40,10
2020/04/05,2,45,11,16,7,4,53,13
2020/04/06,4,47,25,24,10,15,58,10
2020/04/07,4,85,34,46,15,33,93,36
2020/04/08,1,77,45,29,21,23,68,28
2020/04/09,2,56,38,34,21,26,56,26
2020/04/10,3,52,26,23,19,19,61,24
2020/04/11,5,49,27,22,8,13,47,15
2020/04/12,1,36,10,15,10,9,35,12
2020/04/13,0,63,31,27,21,13,49,15
2020/04/14,3,65,45,38,17,17,81,36
2020/04/15,5,66,42,38,18,20,69,24
2020/04/16,2,74,49,48,13,32,77,34
2020/04/17,4,91,47,36,15,22,61,22
2020/04/18,4,49,25,22,9,11,40,10
2020/04/19,1,26,17,28,6,9,32,10
2020/04/20,5,66,39,33,14,14,55,17
2020/04/21,6,59,38,27,15,26,65,22
2020/04/22,4,83,55,31,13,28,74,19
2020/04/23,2,82,45,24,8,23,62,18
2020/04/24,2,79,44,30,6,17,71,30
2020/04/25,2,37,18,19,9,13,42,14
2020/04/26,0,32,17,17,4,8,43,6
2020/04/27,1,51,20,34,8,14,60,20
2020/04/28,4,68,31,31,10,18,72,27
2020/04/29,3,79,35,38,14,28,72,27
2020/04/30,4,90,54,57,11,43,103,22
2020/05/01,3,65,33,38,15,11,69,23
2020/05/02,3,38,24,21,3,16,44,12
2020/05/03,2,28,16,23,12,13,44,11
2020/05/04,3,59,21,32,16,25,74,21
2020/05/05,2,66,35,33,11,25,65,26
2020/05/06,1,56,31,28,15,18,64,23
2020/05/07,7,54,28,29,21,22,73,20
2020/05/08,2,70,28,40,15,31,66,25
2020/05/09,1,32,18,25,8,14,44,15
2020/05/10,1,30,7,21,8,10,35,11
2020/05/11,1,39,28,27,13,32,60,15
2020/05/12,2,65,28,37,18,34,64,28
2020/05/13,3,59,41,35,12,31,66,31
2020/05/14,2,48,29,32,12,30,56,24
2020/05/15,5,53,28,27,16,23,55,21
2020/05/16,1,24,18,15,3,14,33,8
2020/05/17,0,5,2,1,1,0,4,0
2016/02/12,0,8,4,5,1,7,19,6
2016/02/13,1,49,34,45,14,38,64,27
2016/02/14,0,27,22,44,12,23,70,39
2016/02/15,2,51,28,54,21,36,93,48
2016/02/16,2,55,38,75,24,38,102,36
2016/02/17,3,65,36,70,16,46,104,43
2016/02/18,9,54,30,46,18,39,80,48
2016/02/19,7,86,34,84,26,53,95,53
2016/02/20,2,26,17,52,10,16,70,38
2016/02/21,1,27,16,37,11,20,48,43
2016/02/22,4,53,28,59,20,31,83,47
2016/02/23,4,52,44,63,22,44,94,46
2016/02/24,3,64,42,74,23,48,89,40
2016/02/25,2,59,45,62,24,39,110,36
2016/02/26,5,82,46,64,31,53,104,48
2016/02/27,2,36,18,47,13,21,58,29
2016/02/28,4,21,19,31,11,18,46,30
2016/02/29,2,60,38,68,29,61,96,47
2016/03/01,8,64,37,61,27,48,89,54
2016/03/02,3,56,38,55,25,40,90,58
2016/03/03,3,68,47,64,26,48,90,50
2016/03/04,7,78,47,57,22,41,103,46
2016/03/05,4,39,21,41,12,15,44,26
2016/03/06,0,19,14,31,9,23,44,21
2016/03/07,4,61,47,74,24,52,99,41
2016/03/08,1,54,19,56,23,39,74,50
2016/03/09,2,49,36,59,15,37,69,53
2016/03/10,1,75,45,75,22,51,101,55
2016/03/11,7,55,43,54,22,49,102,36
2016/03/12,2,27,16,32,11,25,51,28
2016/03/13,2,25,13,28,6,21,44,18
2016/03/14,2,61,40,58,19,37,85,42
2016/03/15,7,66,40,73,13,52,96,49
2016/03/16,0,59,34,64,14,44,96,56
2016/03/17,6,77,46,60,23,44,92,46
2016/03/18,2,66,36,67,32,53,110,34
2016/03/19,2,34,19,33,9,19,46,16
2016/03/20,0,26,20,28,9,11,42,16
2016/03/21,2,49,30,50,11,31,83,39
2016/03/22,1,62,33,75,20,43,107,42
2016/03/23,8,60,39,80,22,56,103,37
2016/03/24,6,56,36,80,32,53,103,41
2016/03/25,3,52,31,76,24,50,111,21
2016/03/26,7,29,19,41,8,23,56,17
2016/03/27,1,12,10,31,4,19,36,7
2016/03/28,3,51,22,52,13,31,71,23
2016/03/29,6,45,32,58,10,37,89,35
2016/03/30,3,46,37,57,18,64,89,32
2016/03/31,3,59,37,83,22,56,106,42
2016/04/01,3,55,37,47,22,33,74,21
2016/04/02,2,27,11,32,8,27,51,14
2016/04/03,0,12,12,22,2,10,37,11
2016/04/04,0,46,25,47,20,39,69,39
2016/04/05,2,55,30,62,24,40,87,36
2016/04/06,9,52,29,50,22,57,68,37
2016/04/07,4,60,43,64,26,48,87,32
2016/04/08,4,58,33,54,28,55,104,36
2016/04/09,3,30,24,54,16,29,55,25
2016/04/10,0,19,9,36,5,19,44,15
2016/04/11,1,61,31,47,20,37,83,34
2016/04/12,3,65,45,46,20,58,86,39
2016/04/13,4,67,28,57,20,54,101,49
2016/04/14,4,31,29,45,11,31,69,25
2016/04/15,0,13,8,13,4,8,24,11
2016/04/16,0,8,5,8,3,6,15,7
2016/04/17,1,9,7,5,0,4,9,3
2016/04/18,1,56,46,49,20,29,71,32
2016/04/19,1,52,46,59,19,42,88,38
2016/04/20,5,75,39,47,24,47,80,55
2016/04/21,5,57,45,49,23,36,90,32
2016/04/22,10,72,49,69,29,52,110,42
2016/04/23,1,28,17,27,16,19,47,21
2016/04/24,1,23,15,32,4,19,37,21
2016/04/25,2,51,41,61,23,45,94,36
2016/04/26,5,65,37,58,27,60,94,44
2016/04/27,5,48,36,60,25,48,103,59
2016/04/28,1,70,44,73,37,45,100,39
2016/04/29,1,74,47,71,43,61,100,42
2016/04/30,3,37,21,27,10,25,49,24
2016/05/01,2,14,9,29,10,19,45,17
2016/05/02,3,51,33,48,30,45,82,35
2016/05/03,1,62,40,54,14,42,83,51
2016/05/04,0,65,42,48,19,32,82,37
2016/05/05,0,85,34,68,30,57,101,46
2016/05/06,1,80,50,55,23,49,83,50
2016/05/07,0,40,24,43,17,33,71,29
2016/05/08,0,27,16,35,11,24,45,18
2016/05/09,7,50,35,53,20,34,75,40
2016/05/10,2,54,33,66,27,46,106,47
2016/05/11,2,60,37,72,27,47,97,51
2016/05/12,3,52,52,79,16,49,109,42
2016/05/13,9,55,32,58,25,57,94,33
2016/05/14,2,26,14,39,16,33,55,25
2016/05/15,1,14,15,21,11,21,37,12
2016/05/16,3,41,25,49,19,45,76,31
2016/05/17,1,49,41,54,29,48,90,46
2016/05/18,4,71,42,59,27,50,89,46
2016/05/19,1,74,48,83,25,53,102,50
2016/05/20,0,50,36,60,18,36,87,34
2016/05/21,1,26,24,31,11,26,42,13
2016/05/22,0,23,21,24,8,12,42,23
2016/05/23,0,63,35,64,32,44,74,38
2016/05/24,3,47,27,54,18,40,86,35
2016/05/25,2,66,22,51,24,44,88,32
2016/05/26,3,68,39,64,23,45,95,45
2016/05/27,6,72,25,62,23,46,125,32
2016/05/28,0,42,20,32,12,29,61,18
2016/05/29,2,31,14,25,8,21,48,6
2016/05/30,1,46,25,35,12,27,58,23
2016/05/31,3,62,38,43,18,56,88,33
2016/06/01,0,61,46,63,27,50,116,43
2016/06/02,4,56,40,55,19,49,81,24
2016/06/03,3,66,42,60,23,50,88,32
2016/06/04,3,35,25,30,10,27,49,25
2016/06/05,0,18,18,22,5,11,38,19
2016/06/06,5,46,30,36,14,37,65,35
2016/06/07,5,58,23,44,25,39,79,49
2016/06/08,2,51,30,44,24,45,80,46
2016/06/09,4,52,39,61,26,40,90,51
2016/06/10,6,53,25,61,29,42,85,38
2016/06/11,1,36,27,28,14,26,45,26
2016/06/12,3,16,9,84,70,24,53,10
2016/06/13,4,49,21,119,98,58,113,29
2016/06/14,6,51,26,94,62,50,104,33
2016/06/15,3,51,32,65,49,43,92,27
2016/06/16,2,65,33,86,48,45,104,38
2016/06/17,3,58,21,72,32,52,94,36
2016/06/18,2,28,19,29,22,26,49,17
2016/06/19,1,23,15,27,11,19,44,17
2016/06/20,2,61,28,61,37,41,100,37
2016/06/21,3,64,23,59,27,47,78,33
2016/06/22,6,57,38,70,32,45,83,26
2016/06/23,0,85,39,69,36,57,97,61
2016/06/24,1,94,44,83,32,51,98,82
2016/06/25,1,53,17,34,13,22,42,30
2016/06/26,1,19,11,26,38,11,39,17
2016/06/27,3,54,25,59,26,26,80,43
