DATA,ATTACCHI INFORMATICI E INTERNET,MIGRAZIONE,AMBIENTE,TERRORISMO,VIOLENZA DI GENERE E DISCRIMINAZIONE,ORGANIZZAZIONI CRIMINALI,GUERRA E PACE,ELEZIONI
2019/08/10,0,0,1,2,1,2,3,0
2019/08/11,0,1,1,0,1,0,2,2
2019/08/12,0,5,0,8,5,1,12,5
2019/08/13,1,11,6,9,3,4,9,11
2019/08/14,0,3,1,4,3,0,6,6
2019/08/15,1,6,3,8,4,9,15,5
2019/08/16,1,3,2,5,3,3,7,4
2019/08/17,0,2,1,3,1,1,2,0
2019/08/18,0,6,3,4,3,3,10,4
2019/08/19,0,5,6,7,3,5,13,8
2019/08/20,1,4,3,10,4,2,12,11
2019/08/21,1,1,2,6,1,4,11,7
2019/08/22,0,8,2,11,3,3,7,8
2019/08/23,0,8,4,6,6,7,9,7
2019/08/24,0,0,0,0,0,0,1,0
2019/08/25,1,3,0,4,3,6,6,3
2019/08/26,0,1,0,2,2,2,2,1
2020/02/18,9,53,37,54,32,72,101,84
2020/02/19,9,61,61,48,22,133,101,59
2020/02/20,13,75,41,45,40,113,102,59
2020/02/21,7,68,34,38,23,132,83,51
2020/02/22,4,34,35,24,13,65,57,29
2020/02/23,3,36,35,20,17,39,44,25
2020/02/24,2,49,39,34,20,63,57,32
2020/02/25,4,67,44,42,20,107,102,59
2020/02/26,3,60,33,34,27,96,98,67
2020/02/27,2,54,29,42,29,100,86,54
2020/02/28,1,59,43,36,21,97,92,38
2020/02/29,2,33,22,21,10,44,50,23
2020/03/01,1,29,14,22,9,43,41,21
2020/03/02,6,54,18,25,13,66,73,46
2020/03/03,4,61,37,39,12,96,94,66
2020/03/04,1,63,31,38,18,104,77,76
2020/03/05,2,62,27,47,12,88,90,58
2020/03/06,1,61,21,34,21,73,81,29
2020/03/07,7,41,32,15,12,48,48,26
2020/03/08,1,23,28,21,15,36,42,16
2020/03/09,4,62,39,27,17,66,63,30
2020/03/10,4,68,28,34,14,74,78,45
2020/03/11,2,64,36,46,18,91,84,43
2020/03/12,0,53,22,22,17,55,54,22
2020/03/13,1,38,24,26,15,66,59,28
2020/03/14,1,33,16,7,7,34,32,15
2020/03/15,1,35,16,13,4,12,46,17
2020/03/16,0,54,29,16,3,53,56,26
2020/03/17,4,50,23,24,14,66,67,48
2020/03/18,5,55,33,21,13,62,66,32
2020/03/19,1,50,30,21,14,59,71,16
2020/03/20,1,52,29,20,9,58,50,19
2020/03/21,0,31,22,7,4,26,38,14
2020/03/22,0,28,26,10,2,13,50,13
2020/03/23,0,41,24,21,7,37,60,20
2020/03/24,1,57,34,32,9,44,59,25
2020/03/25,1,60,31,28,8,46,70,28
2020/03/26,2,68,25,23,6,43,81,17
2020/03/27,3,39,31,12,9,58,59,20
2020/03/28,0,31,19,8,8,28,45,12
2020/03/29,3,35,20,5,4,16,36,9
2020/03/30,1,42,21,17,12,55,63,19
2020/03/31,1,39,29,25,11,57,95,28
2020/04/01,2,51,29,28,7,53,71,20
2020/04/02,0,49,23,17,7,44,48,10
2020/04/03,1,46,24,22,15,53,57,26
2020/04/04,1,36,25,12,3,31,43,6
2020/04/05,2,38,19,18,4,27,42,12
2020/04/06,1,52,24,18,12,46,82,19
2020/04/07,1,50,18,18,12,52,68,23
2020/04/08,5,63,33,32,12,47,76,39
2020/04/09,2,46,26,20,14,51,64,30
2020/04/10,2,37,25,13,13,36,55,25
2020/04/11,1,24,20,10,8,27,36,6
2020/04/12,2,28,12,4,8,17,27,6
2020/04/13,1,31,30,15,15,35,46,27
2020/04/14,0,44,25,24,15,65,53,29
2020/04/15,2,45,31,21,6,55,59,24
2020/04/16,4,43,35,15,6,44,78,27
2020/04/17,0,46,19,24,6,43,54,21
2020/04/18,1,29,21,11,10,23,39,12
2020/04/19,1,27,11,8,6,22,39,11
2020/04/20,1,46,20,22,9,51,61,20
2020/04/21,3,68,32,15,11,56,67,27
2020/04/22,1,56,32,29,11,48,73,29
2020/04/23,1,48,34,22,5,45,66,23
2020/04/24,2,46,27,22,7,48,50,25
2020/04/25,1,29,20,18,6,28,43,13
2020/04/26,0,23,15,11,6,24,44,10
2020/04/27,0,38,18,13,10,49,59,19
2020/04/28,1,46,31,25,6,45,51,18
2020/04/29,4,41,37,22,8,56,60,33
2020/04/30,2,54,33,30,6,70,82,23
2020/05/01,0,42,27,19,12,44,46,19
2020/05/02,2,35,19,16,6,26,28,14
2020/05/03,1,35,23,16,16,30,44,15
2020/05/04,4,49,30,19,20,45,62,16
2020/05/05,1,50,25,24,15,65,80,37
2020/05/06,4,50,25,30,11,57,72,31
2020/05/07,1,54,29,37,10,62,87,36
2020/05/08,2,44,16,33,14,52,59,26
2020/05/09,1,32,15,14,10,35,37,9
2020/05/10,3,32,14,13,7,22,38,13
2020/05/11,1,40,30,18,10,57,64,28
2020/05/12,2,52,18,26,14,72,69,31
2020/05/13,6,45,25,19,9,58,63,36
2020/05/14,4,23,15,20,10,51,48,23
2020/05/15,4,39,22,18,11,43,42,28
2020/05/16,0,32,12,9,6,31,27,16
2020/05/17,2,30,13,7,6,23,36,15
2020/05/18,2,35,30,14,7,51,50,20
2020/05/19,1,48,18,13,8,60,46,27
2020/05/20,2,38,25,11,10,54,51,38
2020/05/21,7,26,18,14,10,51,54,20
2020/05/22,2,35,25,13,21,57,42,22
2020/05/23,0,35,33,9,3,30,34,11
2020/05/24,1,33,19,6,8,35,31,15
2020/05/25,1,37,24,17,3,32,57,22
2020/05/26,1,38,24,14,11,58,59,28
2020/05/27,2,39,35,42,14,72,74,51
2020/05/28,7,42,20,33,17,64,85,42
2020/05/29,4,45,20,36,23,76,82,26
2020/05/30,1,31,15,28,15,69,60,16
2020/05/31,1,28,23,25,19,59,63,9
2020/06/01,1,36,18,41,29,100,96,21
2020/06/02,1,34,25,53,40,107,134,36
2020/06/03,4,48,34,35,42,103,118,46
2020/06/04,7,45,32,38,39,111,99,30
2020/06/05,1,34,25,38,39,97,101,35
2020/06/06,2,21,25,15,22,40,64,19
2020/06/07,1,12,20,8,27,30,40,16
2020/06/08,1,22,20,21,34,58,65,11
2020/06/09,5,34,25,23,47,84,72,30
2020/06/10,2,46,34,47,47,82,84,48
2020/06/11,5,46,21,51,50,61,86,40
2020/06/12,5,52,15,35,51,89,107,25
2020/06/13,1,32,18,28,25,58,59,15
2020/06/14,1,24,18,23,31,42,55,22
2020/06/15,3,41,21,27,45,72,67,27
2020/06/16,4,51,31,35,52,94,98,34
2020/06/17,2,47,24,45,49,85,88,38
2020/06/18,5,43,24,40,49,88,108,52
2020/06/19,2,42,20,33,34,68,87,18
2020/06/20,0,26,23,19,24,38,37,18
2020/06/21,0,30,26,24,22,35,56,23
2020/06/22,1,42,20,32,36,71,73,30
2020/06/23,0,42,26,48,38,80,90,48
2020/06/24,9,59,32,48,47,95,110,52
2020/06/25,2,45,24,39,38,79,87,32
2020/06/26,5,41,33,49,40,94,79,33
2020/06/27,2,40,20,23,22,44,60,18
2020/06/28,1,29,22,25,25,32,40,15
2020/06/29,4,39,32,52,17,67,90,31
2020/06/30,1,54,23,37,31,67,73,33
2020/07/01,1,58,23,59,42,83,94,54
2020/07/02,1,44,21,44,37,79,86,28
2020/07/03,3,35,16,29,17,67,66,23
2020/07/04,1,33,22,15,16,30,50,11
2020/07/05,1,26,20,16,19,35,50,15
2020/07/06,2,33,26,34,20,75,77,36
2020/07/07,4,54,34,33,26,74,83,36
2020/07/08,4,54,38,46,43,89,89,53
2020/07/09,1,41,22,27,31,82,71,41
2020/07/10,4,56,43,44,31,82,78,37
2020/07/11,3,33,17,21,16,38,37,22
2020/07/12,1,27,25,16,12,26,47,23
2020/07/13,1,38,30,29,20,61,73,34
2020/07/14,5,44,48,44,21,96,88,39
2020/07/15,7,50,32,48,32,86,90,63
2020/07/16,13,66,24,34,30,67,77,49
2020/07/17,4,39,31,30,14,63,58,26
2020/07/18,1,26,15,22,16,44,49,21
2020/07/19,2,34,24,18,15,29,38,26
2020/07/20,2,38,23,37,28,54,75,44
2020/07/21,4,50,30,38,21,80,84,44
2020/07/22,5,52,37,39,29,89,94,46
2020/07/23,6,58,30,38,21,83,102,35
2020/07/24,4,50,26,24,16,81,76,34
2020/07/25,1,34,15,14,19,44,39,10
2020/07/26,1,31,32,22,12,39,43,17
2020/07/27,4,48,34,30,19,76,69,25
2020/07/28,3,42,22,36,25,87,90,38
2020/07/29,4,35,28,27,21,80,75,47
2020/07/30,5,44,25,39,28,85,88,52
2020/07/31,3,42,32,25,20,84,64,37
2020/08/01,4,31,21,17,11,45,37,18
2020/08/02,1,36,30,19,8,37,46,13
2020/08/03,4,46,31,35,18,47,69,45
2020/08/04,3,64,37,33,16,81,74,44
2020/08/05,5,50,47,28,21,63,81,62
2020/08/06,3,49,37,29,23,87,84,53
2020/08/07,4,45,26,30,17,87,71,43
2020/08/08,1,36,25,13,15,41,55,29
2020/08/09,1,31,28,19,11,24,48,25
2020/08/10,2,42,26,24,11,47,55,29
2020/08/11,1,46,35,31,24,79,72,55
2020/08/12,3,58,35,35,25,83,76,53
2020/08/13,5,54,34,32,16,78,71,47
2020/08/14,2,40,32,54,23,78,94,47
2020/08/15,0,30,25,24,9,36,44,28
2020/08/16,0,33,28,13,9,31,35,21
2020/08/17,0,44,35,29,24,66,72,52
2020/08/18,1,42,38,40,22,74,73,67
2020/08/19,1,54,40,38,23,76,79,80
2020/08/20,2,51,38,30,17,77,64,67
2020/08/21,4,50,26,37,12,74,73,52
2020/08/22,1,38,29,13,8,34,39,30
2020/08/23,1,41,31,18,10,36,50,24
2020/08/24,1,51,39,32,14,56,68,54
2020/08/25,6,47,37,38,23,80,82,65
2020/08/26,4,63,43,52,31,99,92,62
2020/08/27,1,52,50,41,19,85,78,41
2020/08/28,6,51,34,34,19,91,69,46
2020/08/29,0,22,24,15,8,47,45,19
2020/08/30,1,29,27,26,9,33,48,25
2020/08/31,1,43,31,47,26,64,89,38
2020/09/01,1,52,42,38,17,83,88,56
2020/09/02,7,53,40,39,25,71,104,65
2020/09/03,4,30,32,23,15,79,81,43
2020/09/04,4,39,30,31,17,75,78,50
2020/09/05,1,30,18,18,12,41,50,18
2020/09/06,1,31,24,15,5,33,41,27
2020/09/07,1,32,35,19,9,33,51,17
2020/09/08,6,43,31,29,11,57,82,54
2020/09/09,5,51,45,50,21,71,91,59
2020/09/10,3,44,40,33,23,55,73,41
2020/09/11,2,47,35,47,17,68,85,43
2020/09/12,1,32,34,18,9,41,52,29
2020/09/13,1,28,29,16,11,22,46,20
2020/09/14,4,35,44,38,21,52,77,46
2020/09/15,4,43,41,35,27,80,88,53
2020/09/16,3,53,38,34,23,69,85,75
2020/09/17,8,40,33,25,17,71,61,51
2020/09/18,4,44,42,32,17,64,68,45
2020/09/19,3,36,25,18,14,34,45,32
2020/09/20,0,19,24,13,9,27,35,30
2020/09/21,3,37,26,23,17,51,67,55
2020/09/22,3,31,39,37,16,68,79,59
2020/09/23,5,47,32,42,18,71,82,80
2020/09/24,7,61,40,38,19,84,83,79
2020/09/25,6,55,38,41,18,91,91,58
2020/09/26,2,25,14,22,8,48,46,27
2020/09/27,4,37,36,29,22,45,60,59
2020/09/28,6,50,38,41,20,58,83,80
2020/09/29,5,60,44,63,30,85,102,74
2020/09/30,13,60,42,74,32,84,100,110
2020/10/01,5,65,47,54,37,93,98,106
2020/10/02,2,51,22,39,25,77,93,75
2020/10/03,0,26,23,21,10,25,46,32
2020/10/04,6,27,23,13,8,26,35,23
2020/10/05,0,40,23,26,15,43,54,48
2020/10/06,9,50,36,43,23,64,94,88
2020/10/07,7,64,38,60,21,69,107,75
2020/10/08,2,44,31,29,19,54,71,67
2020/10/09,4,55,25,37,22,63,66,47
2020/10/10,0,41,39,35,9,42,52,50
2020/10/11,3,28,22,28,7,40,44,40
2020/10/12,3,48,20,45,14,40,64,51
2020/10/13,7,26,18,27,14,51,62,71
2020/10/14,5,45,33,39,26,70,87,93
2020/10/15,14,28,24,26,14,45,73,68
2020/10/16,3,6,5,3,1,7,10,16
2020/10/17,1,20,25,14,8,42,33,31
2020/10/18,6,17,6,17,5,11,22,27
2020/10/19,5,22,11,19,5,42,46,36
2020/10/20,5,30,20,25,15,42,44,76
2020/10/21,1,27,20,29,10,39,57,33
2020/10/22,5,22,15,22,13,46,39,47
2020/10/23,4,19,12,18,8,22,29,40
2020/10/24,0,22,21,12,10,17,31,34
2020/10/25,3,16,16,11,8,14,22,35
2020/10/26,0,23,16,15,6,27,44,44
2020/10/27,2,30,24,24,16,40,59,44
2020/10/28,8,29,31,24,21,48,66,61
2020/10/29,0,18,9,17,4,17,35,38
2020/10/30,1,2,1,9,4,9,10,7
2020/10/31,0,9,6,7,1,10,14,17
2020/11/01,1,12,10,13,4,8,19,23
2020/11/02,0,26,25,24,18,33,44,68
2020/11/03,2,9,15,15,1,10,23,37
2020/11/04,4,34,27,29,28,50,59,130
2020/11/05,2,9,5,11,6,13,20,35
2020/11/06,0,2,2,2,3,4,4,13
2020/11/07,0,5,6,1,1,3,7,9
2020/11/08,0,2,0,3,1,4,5,5
2020/11/09,1,19,9,13,3,16,27,49
2020/11/10,0,22,9,18,7,18,31,40
2020/11/11,0,15,12,15,9,21,35,35
2020/11/12,0,9,4,8,4,8,16,23
2020/11/13,0,1,4,2,0,1,5,2
2020/11/14,0,3,1,3,1,3,3,0
2020/11/15,0,4,5,5,1,2,11,4
2020/11/16,0,8,7,10,2,11,16,16
2020/11/17,0,13,6,9,3,7,14,12
2020/11/18,12,59,43,48,23,69,99,117
2020/11/19,6,44,28,41,16,68,91,86
2020/11/20,6,43,33,28,19,79,80,85
2020/11/21,2,43,26,23,15,52,57,43
2020/11/22,0,36,22,17,7,37,42,44
2020/11/23,4,45,25,25,10,56,56,59
2020/11/24,6,36,26,26,15,58,58,79
2020/11/25,3,59,43,43,25,83,87,74
2020/11/26,0,37,21,20,8,34,35,32
2020/11/27,5,18,17,23,6,40,40,36
2020/11/28,2,33,22,12,2,25,38,28
2020/11/29,2,25,17,19,4,22,38,33
2020/11/30,4,40,34,27,13,47,63,57
2020/12/01,8,60,48,21,14,79,58,71
2020/12/02,8,66,39,42,26,84,96,80
2020/12/03,11,49,43,34,18,80,74,84
2020/12/04,13,42,33,24,16,67,75,74
2020/12/05,7,32,26,17,9,46,38,45
2020/12/06,5,28,22,14,2,30,44,43
2020/12/07,7,47,20,27,11,67,64,62
2020/12/08,7,63,38,48,20,71,110,72
2020/12/09,10,47,39,28,22,61,75,56
2020/12/10,5,42,24,28,19,57,71,71
2020/12/11,3,41,19,33,6,84,83,47
2020/12/12,0,36,22,17,15,44,44,44
2020/12/13,2,26,22,19,7,30,45,23
2020/12/14,8,44,32,34,16,52,65,85
2020/12/15,10,45,55,43,12,83,85,83
2020/12/16,10,53,33,39,22,84,80,57
2020/12/17,19,46,42,34,10,61,74,48
2020/12/18,6,44,41,26,18,71,81,53
2020/12/19,7,22,24,12,8,29,40,28
2020/12/20,9,23,18,19,7,29,38,26
2020/12/21,2,36,36,29,12,43,70,31
2020/12/22,12,49,22,27,16,56,74,47
2020/12/23,6,54,32,52,12,73,85,67
2020/12/24,7,51,33,40,13,60,75,61
2020/12/25,0,21,14,12,10,18,38,7
2020/12/26,4,24,19,20,2,29,36,20
2020/12/27,0,40,22,18,6,26,45,25
2020/12/28,2,44,42,27,11,60,79,37
2020/12/29,5,48,46,35,13,70,90,36
2020/12/30,6,55,33,39,19,71,69,56
2020/12/31,7,28,28,23,7,63,77,35
2021/01/01,5,34,32,21,14,48,68,35
2021/01/02,2,35,23,14,11,33,46,26
2021/01/03,2,27,13,16,6,24,39,32
2021/01/04,5,31,22,20,15,49,52,52
2021/01/05,6,57,41,39,12,73,88,93
2021/01/06,12,59,32,41,13,68,100,116
2021/01/07,0,59,39,63,12,90,126,120
2021/01/08,3,44,21,68,10,75,103,116
2021/01/09,0,31,22,29,9,52,53,41
2021/01/10,1,44,22,31,13,35,58,37
2021/01/11,3,31,21,42,10,53,87,53
2021/01/12,1,44,25,51,22,83,96,79
