DATA,ATTACCHI INFORMATICI E INTERNET,MIGRAZIONE,AMBIENTE,TERRORISMO,VIOLENZA DI GENERE E DISCRIMINAZIONE,ORGANIZZAZIONI CRIMINALI,GUERRA E PACE,ELEZIONI
2015/08/11,2,60,40,44,14,32,77,20
2015/08/12,3,50,45,48,6,28,90,39
2015/08/13,5,55,49,51,18,32,81,31
2015/08/14,4,68,49,50,16,25,102,13
2015/08/15,1,34,25,16,7,14,53,11
2015/08/16,1,37,15,23,8,15,50,17
2015/08/17,5,61,44,28,12,12,53,23
2015/08/18,1,68,46,42,19,24,83,19
2015/08/19,7,56,38,58,15,37,88,23
2015/08/20,12,68,56,50,22,33,79,46
2015/08/21,13,46,45,38,12,32,79,17
2015/08/22,5,34,17,31,10,7,43,17
2015/08/23,1,28,12,18,3,14,42,14
2015/08/24,12,53,43,45,11,35,88,22
2015/08/25,9,50,37,51,14,37,69,26
2015/08/26,9,76,27,66,22,38,97,23
2015/08/27,11,67,44,56,18,48,84,24
2015/08/28,10,71,36,42,11,49,67,21
2015/08/29,5,31,24,47,6,29,48,22
2015/08/30,1,30,21,17,4,16,46,11
2015/08/31,11,56,48,51,7,33,66,9
2015/09/01,9,66,58,48,11,42,78,25
2015/09/02,13,84,53,50,16,37,91,29
2015/09/03,3,91,47,55,22,39,85,33
2015/09/04,3,75,47,43,21,32,73,21
2015/09/05,1,40,16,24,13,22,34,9
2015/09/06,0,34,12,15,12,19,31,8
2015/09/07,0,46,15,41,17,30,59,11
2015/09/08,6,72,40,61,23,45,83,16
2015/09/09,4,96,38,77,24,38,98,18
2015/09/10,4,88,32,61,13,37,91,30
2015/09/11,4,71,40,49,9,37,78,27
2015/09/12,1,36,34,22,8,24,55,10
2015/09/13,0,55,22,36,13,30,65,22
2015/09/14,8,71,55,50,15,23,82,28
2015/09/15,3,81,39,51,8,27,96,43
2015/09/16,9,74,37,54,22,36,89,34
2015/09/17,3,94,59,43,18,35,71,38
2015/09/18,6,76,38,39,23,26,87,33
2015/09/19,1,37,22,22,14,21,61,9
2015/09/20,0,36,18,26,10,14,54,22
2015/09/21,4,61,39,41,23,19,69,24
2015/09/22,5,64,44,80,34,44,83,36
2015/09/23,9,59,46,53,28,32,78,8
2015/09/24,5,73,40,41,13,36,88,10
2015/09/25,5,40,42,43,10,18,60,24
2015/09/26,0,22,15,41,10,14,34,20
2015/09/27,1,49,14,38,12,16,44,18
2015/09/28,6,66,39,60,20,35,76,22
2015/09/29,10,70,55,67,17,48,92,32
2015/09/30,7,47,42,82,13,31,102,23
2015/10/01,10,69,44,82,17,31,105,22
2015/10/02,6,65,31,81,22,36,103,18
2015/10/03,1,22,13,29,11,18,56,11
2015/10/04,0,39,21,49,8,13,66,9
2015/10/05,3,60,31,54,11,39,103,15
2015/10/06,1,57,48,74,21,42,103,18
2015/10/07,10,69,35,52,21,40,90,26
2015/10/08,7,47,41,63,20,35,93,22
2015/10/09,2,57,36,61,13,33,97,22
2015/10/10,0,20,9,31,5,23,52,9
2015/10/11,1,18,9,27,1,19,56,23
2015/10/12,2,30,23,30,4,20,54,28
2015/10/13,5,75,43,68,11,30,95,37
2015/10/14,8,56,43,67,15,47,101,38
2015/10/15,7,64,49,70,15,44,94,16
2015/10/16,10,44,25,49,7,32,76,19
2015/10/17,2,20,17,29,3,28,48,11
2015/10/18,1,28,15,38,9,12,63,12
2015/10/19,9,47,49,47,11,40,88,19
2015/10/20,11,55,47,57,12,47,98,29
2015/10/21,0,8,5,2,1,6,12,7
2015/10/22,0,10,3,9,1,5,11,4
2015/10/23,2,70,56,68,17,46,90,28
2015/10/24,2,39,33,23,2,18,39,16
2015/10/25,0,20,16,28,9,9,54,8
2015/10/26,6,56,64,52,13,23,65,38
2015/10/27,9,60,46,57,8,37,93,24
2015/10/28,5,49,40,52,9,27,91,22
2015/10/29,10,86,67,57,14,46,93,31
2015/10/30,4,51,25,52,20,46,75,18
2015/10/31,0,28,16,25,8,22,43,9
2015/11/01,0,41,12,27,1,10,47,15
2015/11/02,3,73,56,62,10,33,79,38
2015/11/03,6,81,70,77,15,35,83,34
2015/11/04,8,85,61,76,19,33,87,40
2015/11/05,7,84,58,76,16,41,86,20
2015/11/06,2,70,48,58,16,42,93,32
2015/11/07,4,22,18,15,11,12,40,16
2015/11/08,0,20,4,30,5,17,49,14
2015/11/09,3,54,55,68,11,27,78,26
2015/11/10,7,75,39,60,17,28,76,37
2015/11/11,7,74,38,59,11,33,70,27
2015/11/12,4,76,56,65,18,32,85,29
2015/11/13,5,71,39,66,19,42,94,28
2015/11/14,1,23,3,75,1,13,81,8
2015/11/15,0,34,5,82,1,19,75,12
2015/11/16,2,85,44,134,10,23,114,10
2015/11/17,2,83,41,115,22,30,122,17
2015/11/18,10,79,26,129,14,37,121,23
2015/11/19,4,94,41,115,18,37,115,16
2015/11/20,7,84,30,113,18,22,116,17
2015/11/21,1,29,5,63,9,16,66,10
2015/11/22,2,33,7,64,10,20,74,16
2015/11/23,8,62,53,83,11,24,94,32
2015/11/24,8,58,30,110,13,45,125,27
2015/11/25,4,59,31,89,20,32,114,14
2015/11/26,0,34,26,58,20,17,59,9
2015/11/27,2,36,21,47,15,31,63,12
2015/11/28,0,25,9,37,2,12,56,2
2015/11/29,2,21,19,53,5,25,56,9
2015/11/30,2,40,70,66,10,29,87,31
2015/12/01,1,51,51,62,18,31,91,19
2015/12/02,2,49,33,53,15,24,96,23
2015/12/03,5,58,45,77,15,34,103,18
2015/12/04,4,39,37,90,11,53,103,24
2015/12/05,0,16,13,39,6,20,46,7
2015/12/06,3,21,13,62,5,6,72,15
2015/12/07,8,61,44,82,10,26,110,25
2015/12/08,3,68,33,98,27,36,104,31
2015/12/09,3,68,33,116,34,39,111,34
2015/12/10,4,54,37,99,29,34,97,35
2015/12/11,3,58,38,88,27,34,100,36
2015/12/12,0,28,18,44,11,25,47,23
2015/12/13,2,23,10,48,8,15,56,22
2015/12/14,2,48,28,81,14,37,102,29
2015/12/15,4,59,40,100,16,42,107,42
2015/12/16,7,68,39,88,20,33,113,45
2015/12/17,8,56,35,80,14,38,116,27
2015/12/18,9,54,40,50,14,30,75,22
2015/12/19,7,38,22,38,3,12,52,25
2015/12/20,5,19,5,26,11,16,48,22
2015/12/21,8,60,33,76,10,31,67,16
2015/12/22,5,66,30,61,25,39,77,26
2015/12/23,4,67,30,64,15,35,89,24
2015/12/24,4,31,17,39,11,28,63,13
2015/12/25,1,25,26,28,5,12,37,9
2015/12/26,0,14,10,20,4,16,31,5
2015/12/27,2,9,8,24,5,6,36,13
2015/12/28,2,53,26,44,7,26,78,15
2015/12/29,2,43,37,47,11,26,72,16
2015/12/30,1,31,24,48,9,29,69,22
2015/12/31,4,46,34,36,10,28,65,13
2016/01/01,1,22,12,30,5,14,34,11
2016/01/02,1,10,8,26,6,14,27,4
2016/01/03,0,25,12,45,10,21,57,8
2016/01/04,2,54,37,72,17,39,88,28
2016/01/05,2,62,40,78,19,44,125,26
2016/01/06,2,57,50,57,15,24,103,27
2016/01/07,2,52,41,59,5,31,91,22
2016/01/08,1,49,23,50,10,52,117,17
2016/01/09,0,25,18,40,9,49,67,17
2016/01/10,0,19,9,27,4,20,50,29
2016/01/11,4,61,41,48,14,61,84,19
2016/01/12,5,89,52,87,18,53,119,43
2016/01/13,3,72,59,73,27,57,105,29
2016/01/14,5,60,51,71,19,43,100,33
2016/01/15,5,66,43,54,13,36,82,19
2016/01/16,1,29,18,35,2,29,59,23
2016/01/17,1,37,16,34,12,16,61,32
2016/01/18,1,53,35,50,13,50,87,37
2016/01/19,6,76,48,60,16,50,101,29
2016/01/20,1,63,51,69,12,29,97,31
2016/01/21,2,44,55,50,14,35,81,27
2016/01/22,2,42,45,47,20,31,80,36
2016/01/23,0,24,16,19,4,9,34,14
2016/01/24,0,28,25,19,5,6,29,21
2016/01/25,2,50,40,53,9,25,77,41
2016/01/26,1,73,38,47,12,32,77,52
2016/01/27,1,58,43,59,17,52,93,51
2016/01/28,2,56,31,57,21,46,82,27
2016/01/29,3,44,28,38,6,25,78,33
2016/01/30,1,36,20,26,14,24,40,35
2016/01/31,0,33,11,29,8,25,52,49
2016/02/01,4,66,51,46,12,24,74,36
2016/02/02,6,48,37,58,13,38,88,62
2016/02/03,2,42,33,55,8,37,75,48
2016/02/04,3,65,37,56,11,44,100,36
2016/02/05,4,71,29,57,15,49,88,33
2016/02/06,0,46,14,33,8,26,52,19
2016/02/07,3,19,22,24,2,10,49,35
2016/02/08,3,48,29,37,7,20,64,31
2016/02/09,15,76,45,60,12,38,85,51
2016/02/10,4,62,42,59,16,44,79,63
2016/02/11,10,50,33,41,9,38,82,39
2016/02/12,4,68,32,55,25,34,102,33
2016/02/13,0,25,22,29,3,22,51,17
2016/02/14,0,43,17,23,11,8,59,34
2016/02/15,1,36,18,38,13,21,69,26
2016/02/16,1,42,15,53,12,28,80,25
2016/02/17,7,57,16,39,16,31,92,40
2016/02/18,12,64,25,67,23,40,96,43
2016/02/19,3,49,20,59,19,35,94,48
2016/02/20,0,18,10,32,7,13,45,21
2016/02/21,1,38,12,27,6,17,43,47
2016/02/22,4,31,21,33,8,25,53,20
2016/02/23,6,34,35,54,20,44,102,35
2016/02/24,2,33,24,26,16,32,66,41
2016/02/25,2,59,52,33,13,24,66,38
2016/02/26,1,64,29,47,10,35,90,35
2016/02/27,2,22,8,32,6,20,45,17
2016/02/28,0,22,16,33,11,21,48,36
2016/02/29,2,50,32,47,18,30,83,41
2016/03/01,4,68,27,50,21,44,83,45
2016/03/02,4,52,20,35,21,35,63,56
2016/03/03,5,77,32,51,16,40,75,46
2016/03/04,2,61,32,32,9,45,76,38
2016/03/05,0,14,10,24,4,25,44,18
2016/03/06,4,17,11,23,8,8,36,23
2016/03/07,3,34,39,43,9,29,77,26
2016/03/08,5,41,14,33,15,26,78,33
2016/03/09,2,50,28,57,11,22,75,52
2016/03/10,5,51,45,57,18,28,84,47
2016/03/11,3,55,29,47,13,37,75,36
2016/03/12,2,34,16,27,11,26,58,13
2016/03/13,2,22,13,21,4,18,28,21
2016/03/14,2,50,28,61,11,37,90,39
2016/03/15,3,49,18,64,12,35,93,38
2016/03/16,4,45,21,38,14,19,71,49
2016/03/17,3,42,25,45,11,35,74,41
2016/03/18,2,47,14,57,14,27,79,23
2016/03/19,0,23,7,35,2,15,52,9
2016/03/20,1,20,12,20,1,18,39,18
2016/03/21,2,41,19,59,5,18,78,28
2016/03/22,2,47,17,91,6,36,97,20
2016/03/23,3,32,7,54,11,39,69,22
2016/03/24,3,15,13,36,6,18,42,9
2016/03/25,2,19,10,24,8,15,35,5
2016/03/26,1,7,4,16,1,7,18,6
2016/03/27,2,8,3,19,2,8,24,5
2016/03/28,3,10,7,18,2,12,32,5
2016/03/29,1,11,9,29,8,13,30,7
2016/03/30,0,12,14,30,5,23,39,12
2016/03/31,0,14,8,21,6,10,32,6
2016/04/01,4,14,12,15,4,12,19,13
2016/04/02,3,3,3,11,2,6,21,4
2016/04/03,0,6,3,6,3,6,12,3
2016/04/04,9,20,2,10,8,12,22,8
2016/04/05,11,15,7,15,6,15,21,7
2016/04/06,5,23,3,32,6,15,52,24
2016/04/07,4,21,8,28,8,17,45,13
2016/04/08,3,11,6,18,10,14,27,4
2016/04/09,0,10,8,11,1,12,22,1
2016/04/10,0,8,2,13,1,6,23,5
2016/04/11,0,4,2,0,0,1,4,1
2019/07/22,0,0,0,0,0,0,0,0
2019/07/23,3,53,37,28,16,34,60,28
2019/07/24,6,35,20,27,8,34,45,35
2019/07/25,5,36,37,15,22,31,51,32
2019/07/26,9,52,37,27,17,40,48,17
2019/07/27,0,16,9,18,11,29,33,7
2019/07/28,0,17,13,8,1,21,27,18
2019/07/29,2,36,28,31,22,33,55,24
2019/07/30,10,48,27,28,24,48,53,28
2019/07/31,5,36,35,29,25,40,50,30
2019/08/01,9,50,33,22,21,49,57,29
2019/08/02,2,34,34,15,16,40,52,19
2019/08/03,0,19,11,8,4,18,19,10
2019/08/04,0,22,5,22,16,22,35,4
2019/08/05,4,38,26,46,22,38,66,8
2019/08/06,2,43,24,42,23,28,53,19
2019/08/07,1,45,17,37,18,29,58,24
2019/08/08,2,55,34,36,32,38,61,17
2019/08/09,4,36,20,31,15,43,43,18
2019/08/10,0,22,6,21,9,25,21,5
2019/08/11,0,21,11,9,5,20,23,8
2019/08/12,2,43,24,30,14,29,46,12
2019/08/13,1,35,14,25,12,27,47,14
2019/08/14,1,31,17,19,13,29,47,18
2019/08/15,0,39,27,30,11,35,63,25
2019/08/16,2,23,26,28,14,31,59,15
2019/08/17,1,16,9,14,5,16,23,9
2019/08/18,1,13,9,13,3,12,24,4
2019/08/19,2,23,18,18,9,23,31,11
2019/08/20,4,22,19,15,8,13,32,18
2019/08/21,1,56,18,21,9,28,65,10
2019/08/22,0,33,36,21,9,21,56,13
2019/08/23,1,30,31,23,9,20,54,6
2019/08/24,0,18,18,16,3,8,32,5
2019/08/25,0,13,15,6,2,12,26,4
2019/08/26,1,26,39,14,4,17,38,14
2019/08/27,0,35,42,8,12,19,39,11
2019/08/28,0,41,50,26,10,26,51,16
2019/08/29,5,31,52,33,9,37,54,18
2019/08/30,4,29,35,28,8,34,56,21
2019/08/31,3,26,30,12,11,17,29,12
2019/09/01,0,11,11,22,2,11,29,4
2019/09/02,0,33,39,20,3,13,31,11
2019/09/03,2,41,30,26,11,17,43,21
2019/09/04,2,44,52,23,11,33,47,28
2019/09/05,4,53,52,31,10,16,50,22
2019/09/06,0,44,52,25,6,22,54,15
2019/09/07,1,27,22,13,10,10,31,18
2019/09/08,0,14,14,15,4,9,26,8
2019/09/09,3,45,34,19,3,15,43,31
2019/09/10,0,45,40,24,16,31,63,31
2019/09/11,0,38,37,40,10,26,61,32
2019/09/12,2,53,30,24,12,31,56,30
2019/09/13,1,40,32,24,16,28,58,35
2019/09/14,0,17,6,25,3,13,28,15
2019/09/15,1,20,13,19,5,12,30,13
2019/09/16,1,39,21,32,4,13,44,14
2019/09/17,5,41,24,28,13,25,64,24
2019/09/18,4,43,40,31,6,29,61,28
2019/09/19,4,43,35,22,12,26,55,39
2019/09/20,2,23,21,26,10,17,51,20
2019/09/21,0,19,19,17,7,11,27,15
2019/09/22,0,17,15,13,5,8,31,10
2019/09/23,2,38,27,15,16,25,40,23
2019/09/24,1,51,53,27,12,22,79,34
2019/09/25,5,49,33,29,7,31,54,50
2019/09/26,5,37,29,33,8,37,53,42
2019/09/27,2,40,22,27,11,43,53,33
2019/09/28,0,15,11,20,5,28,38,22
2019/09/29,0,18,16,13,4,11,31,18
2019/09/30,1,32,18,17,10,26,55,22
2019/10/01,4,27,28,23,9,39,48,36
2019/10/02,5,41,30,19,12,37,57,31
2019/10/03,4,40,39,24,14,33,61,29
2019/10/04,8,38,23,20,6,26,56,37
2019/10/05,0,23,22,12,7,14,19,18
2019/10/06,0,15,4,17,4,14,21,13
2019/10/07,1,26,23,20,6,15,40,14
2019/10/08,6,31,16,22,5,30,51,29
2019/10/09,1,38,28,31,10,28,60,24
2019/10/10,8,47,35,28,15,36,62,41
2019/10/11,1,44,24,34,16,35,59,22
2019/10/12,0,38,16,18,8,13,21,13
2019/10/13,0,19,9,17,4,9,30,8
2019/10/14,2,19,14,18,4,19,41,13
2019/10/15,2,34,18,15,9,18,52,30
2019/10/16,1,39,23,27,7,23,62,35
2019/10/17,5,29,27,24,7,28,59,29
2019/10/18,6,31,29,27,9,26,63,17
2019/10/19,3,12,10,9,5,16,28,12
2019/10/20,6,15,10,8,2,11,16,14
2019/10/21,4,29,20,13,4,21,40,20
2019/10/22,0,33,23,36,17,18,62,48
2019/10/23,2,24,20,19,4,40,51,28
2019/10/24,4,27,25,19,9,34,50,32
2019/10/25,1,32,32,6,1,31,28,24
2019/10/26,0,19,12,12,5,16,29,18
2019/10/27,2,13,11,35,1,13,42,4
2019/10/28,2,26,23,22,4,23,39,21
2019/10/29,2,36,24,19,14,21,46,26
2019/10/30,4,51,34,33,6,26,66,30
2019/10/31,1,38,31,24,8,27,43,32
2019/11/01,3,39,25,21,12,26,37,23
2019/11/02,1,16,12,14,7,17,27,18
2019/11/03,3,8,4,14,2,10,18,11
2019/11/04,3,21,17,13,9,19,29,24
2019/11/05,2,31,27,22,6,37,40,33
2019/11/06,3,39,34,22,13,36,61,56
2019/11/07,6,31,27,34,11,30,54,33
2019/11/08,4,28,23,27,13,33,52,27
2019/11/09,1,13,15,17,0,15,33,18
2019/11/10,0,17,18,10,2,8,19,19
2019/11/11,0,25,17,14,8,22,43,36
2019/11/12,5,29,24,23,8,15,52,34
2019/11/13,5,44,33,25,11,33,56,41
2019/11/14,3,44,30,32,5,29,57,32
2019/11/15,2,19,18,35,6,25,47,33
2019/11/16,1,23,15,21,6,21,31,20
2019/11/17,0,8,9,13,6,16,25,10
2019/11/18,2,35,13,19,7,19,42,26
2019/11/19,2,32,18,21,8,25,56,25
2019/11/20,7,31,23,27,11,32,60,35
2019/11/21,4,40,34,18,18,39,58,38
2019/11/22,3,31,28,19,7,37,59,37
2019/11/23,2,18,6,1,7,19,21,10
2019/11/24,0,19,12,7,3,24,24,13
2019/11/25,3,17,28,23,10,33,44,25
2019/11/26,2,30,28,18,9,37,37,21
2019/11/27,0,22,25,15,6,31,49,16
2019/11/28,1,22,19,17,5,11,33,15
2019/11/29,0,27,17,23,8,22,28,12
2019/11/30,0,15,18,15,5,16,20,7
2019/12/01,1,14,11,10,2,12,26,6
2019/12/02,2,29,21,19,4,18,37,17
2019/12/03,7,36,28,31,12,21,52,31
2019/12/04,3,26,30,27,6,27,57,39
2019/12/05,3,29,25,22,11,45,52,52
2019/12/06,1,33,29,29,14,36,59,40
2019/12/07,3,14,10,22,6,19,39,17
2019/12/08,0,8,7,12,2,7,20,8
2019/12/09,5,27,31,24,7,24,45,31
2019/12/10,4,29,27,27,7,28,50,42
2019/12/11,2,30,39,29,11,37,59,43
2019/12/12,1,36,36,28,20,38,64,37
2019/12/13,1,32,30,19,15,36,33,43
2019/12/14,3,19,14,15,11,13,30,16
2019/12/15,3,6,13,7,3,12,24,11
2019/12/16,0,24,17,14,14,20,35,20
2019/12/17,5,16,21,17,8,20,29,32
2019/12/18,3,41,18,24,17,31,37,39
2019/12/19,1,41,16,24,15,27,56,40
2019/12/20,1,45,22,17,13,17,31,37
2019/12/21,0,16,8,11,6,12,21,10
2019/12/22,1,12,5,12,4,12,19,15
2019/12/23,0,20,18,14,5,21,30,11
2019/12/24,0,17,16,14,3,24,24,10
2019/12/25,1,19,18,14,6,19,22,4
2019/12/26,2,14,20,12,3,7,20,7
2019/12/27,2,26,19,14,9,16,29,11
2019/12/28,1,11,9,17,2,11,28,7
2019/12/29,0,11,9,8,4,10,20,4
2019/12/30,3,19,19,21,14,24,40,11
2019/12/31,2,28,14,22,13,28,40,10
2020/01/01,1,11,9,12,7,11,22,9
2020/01/02,0,22,16,14,9,16,32,9
2020/01/03,5,38,21,55,12,43,95,23
2020/01/04,3,7,13,13,2,28,46,8
2020/01/05,4,5,5,10,0,19,47,9
2020/01/06,5,27,30,28,5,38,68,12
2020/01/07,2,41,43,24,12,45,78,30
2020/01/08,2,37,32,39,7,38,86,10
2020/01/09,4,40,36,40,14,36,80,21
2020/01/10,0,34,35,28,11,27,75,23
2020/01/11,1,20,17,13,2,15,38,7
2020/01/12,1,17,18,15,1,11,33,7
2020/01/13,1,26,19,23,3,21,53,27
2020/01/14,5,28,25,22,7,23,46,21
2020/01/15,1,45,42,19,12,35,66,42
2020/01/16,1,39,31,22,6,32,56,30
2020/01/17,3,43,36,22,11,43,78,58
2020/01/18,2,16,11,10,2,24,29,15
2020/01/19,0,22,15,10,7,16,33,6
2020/01/20,0,33,25,25,8,30,51,20
2020/01/21,1,42,22,18,7,27,34,19
2020/01/22,5,51,20,19,15,34,50,22
2020/01/23,12,39,28,23,14,28,44,25
2020/01/24,5,51,34,12,8,25,47,34
2020/01/25,1,28,10,11,8,12,33,17
2020/01/26,1,21,5,2,4,12,26,8
2020/01/27,0,36,12,10,12,11,39,23
2020/01/28,2,49,14,15,9,24,39,30
2020/01/29,1,38,19,13,4,25,41,23
2020/01/30,1,53,29,16,5,29,48,22
2020/01/31,0,57,23,23,12,26,43,39
2020/02/01,3,22,9,12,10,13,24,10
2020/02/02,0,20,8,7,3,4,20,17
2020/02/03,1,27,12,14,8,13,30,33
2020/02/04,2,40,24,9,10,23,37,44
2020/02/05,1,57,24,32,14,29,47,48
2020/02/06,3,60,29,24,16,23,47,40
2020/02/07,1,54,20,15,22,30,55,30
2020/02/08,0,24,12,10,6,15,23,16
2020/02/09,1,24,12,14,5,8,21,16
2020/02/10,3,39,15,25,7,19,29,26
2020/02/11,4,36,22,18,10,25,46,36
2020/02/12,3,39,18,31,5,23,46,41
2020/02/13,1,33,17,20,19,35,49,20
2020/02/14,6,29,31,18,9,23,49,27
2020/02/15,0,21,10,9,5,20,28,14
2020/02/16,0,22,12,5,4,12,14,12
2020/02/17,0,34,14,11,10,19,36,12
2020/02/18,1,37,21,12,9,14,35,25
2020/02/19,2,39,25,19,17,41,28,29
2020/02/20,4,39,22,20,20,30,51,43
2020/02/21,3,60,17,31,16,23,43,45
2020/02/22,1,21,13,15,7,17,18,23
2020/02/23,1,14,8,6,5,8,23,23
2020/02/24,1,36,13,12,8,12,29,15
2020/02/25,0,62,19,31,12,18,42,34
2020/02/26,2,35,16,18,11,26,50,31
2020/02/27,1,39,22,20,9,19,39,27
2020/02/28,4,53,23,26,10,18,46,29
2020/02/29,2,24,8,10,5,9,20,14
2020/03/01,0,28,13,9,3,10,17,26
2020/03/02,2,40,15,20,11,12,40,35
2020/03/03,2,53,30,23,21,15,59,43
2020/03/04,3,36,25,19,8,18,51,54
2020/03/05,0,35,13,13,8,11,34,15
2020/03/06,1,32,20,17,13,15,41,23
2020/03/07,1,25,8,6,4,3,20,9
2020/03/08,1,8,2,5,5,3,15,6
2020/03/09,0,40,24,10,7,13,45,16
2020/03/10,1,45,20,11,11,9,47,30
2020/03/11,0,38,14,11,5,13,44,31
2020/03/12,5,49,10,13,10,8,32,12
2020/03/13,1,35,11,5,5,6,26,14
2020/03/14,0,24,12,3,3,2,27,12
2020/03/15,0,24,6,3,1,8,21,10
2020/03/16,1,40,16,11,5,3,34,24
2020/03/17,1,41,17,12,5,4,37,15
2020/03/18,0,58,33,16,9,14,44,19
2020/03/19,5,57,31,14,5,9,57,12
2020/03/20,2,55,16,13,3,10,41,10
2020/03/21,0,17,7,7,1,6,20,8
2020/03/22,0,13,12,4,1,2,15,9
2020/03/23,0,35,16,8,4,8,35,7
2020/03/24,0,43,19,8,11,10,36,7
2020/03/25,2,60,18,14,4,15,43,13
2020/03/26,1,61,25,29,6,13,46,13
2020/03/27,1,36,28,15,5,12,20,7
2020/03/28,1,15,2,1,3,4,16,7
2020/03/29,0,11,6,6,5,3,12,5
2020/03/30,1,47,17,5,6,5,39,8
2020/03/31,0,39,12,11,9,16,41,17
2020/04/01,8,46,17,18,6,16,45,11
2020/04/02,1,51,25,13,11,16,50,8
2020/04/03,5,48,28,8,4,15,48,10
2020/04/04,0,21,9,2,2,8,21,4
2020/04/05,1,20,9,1,0,1,21,6
2020/04/06,0,36,17,6,6,9,41,9
2020/04/07,1,43,9,15,7,10,44,22
2020/04/08,2,54,25,24,12,18,48,24
2020/04/09,1,58,27,18,12,18,43,20
2020/04/10,1,39,16,17,7,15,36,10
2020/04/11,0,27,9,3,2,5,15,5
2020/04/12,0,19,10,4,3,3,16,7
2020/04/13,1,43,17,15,6,7,30,13
2020/04/14,1,35,14,11,9,13,36,13
2020/04/15,1,46,23,13,10,8,42,17
2020/04/16,1,48,19,14,7,14,44,20
2020/04/17,1,52,23,12,7,14,43,12
2020/04/18,0,21,8,5,3,6,18,6
2020/04/19,0,12,5,10,1,11,16,8
2020/04/20,1,33,17,18,7,11,38,16
2020/04/21,2,49,15,17,9,14,37,19
2020/04/22,3,53,26,15,7,16,41,15
2020/04/23,1,50,28,20,5,18,29,15
2020/04/24,1,46,25,13,7,17,39,10
2020/04/25,4,16,12,11,3,9,21,7
2020/04/26,0,11,6,11,6,4,15,5
2020/04/27,2,42,21,13,6,8,41,12
2020/04/28,0,45,22,23,10,12,45,21
2020/04/29,4,50,25,17,5,8,41,27
2020/04/30,1,45,16,13,7,12,51,20
2020/05/01,0,41,15,19,14,10,45,12
2020/05/02,1,18,9,5,4,8,19,5
2020/05/03,0,16,2,7,4,15,28,3
2020/05/04,2,22,15,13,4,9,37,16
2020/05/05,2,46,29,25,6,31,58,17
2020/05/06,0,39,14,17,8,11,40,21
2020/05/07,1,44,16,17,7,14,39,17
2020/05/08,0,53,27,26,5,32,58,18
2020/05/09,0,17,10,5,2,7,19,16
2020/05/10,2,13,4,9,2,9,17,9
2020/05/11,1,23,13,10,6,21,43,10
2020/05/12,1,32,11,11,10,21,33,15
2020/05/13,2,45,22,16,8,19,35,23
2020/05/14,3,30,11,6,3,13,27,8
2020/05/15,0,31,15,19,6,15,32,10
2020/05/16,2,23,8,10,4,16,12,6
2020/05/17,0,8,3,5,3,7,11,2
2020/05/18,0,18,13,8,2,10,17,5
2020/05/19,3,38,15,16,3,6,24,3
2020/05/20,3,40,21,14,2,8,27,9
2020/05/21,1,27,18,11,7,14,30,9
2020/05/22,0,29,14,9,5,19,42,6
2020/05/23,0,15,6,3,1,8,14,4
2020/05/24,1,11,5,6,3,11,15,6
2020/05/25,0,21,14,14,3,6,19,5
2020/05/26,0,23,12,9,7,8,18,4
2020/05/27,1,25,15,5,4,13,24,8
2020/05/28,3,38,15,14,12,19,49,17
2020/05/29,2,17,14,9,5,20,25,5
2020/05/30,1,11,2,6,14,29,27,5
2020/05/31,0,14,7,12,12,16,16,2
2020/06/01,0,18,8,11,15,19,19,4
2020/06/02,1,22,25,23,28,31,48,14
2020/06/03,0,29,21,14,21,31,52,16
2020/06/04,0,27,24,20,25,26,47,14
2020/06/05,0,24,12,16,25,21,41,4
2020/06/06,0,13,7,12,24,16,25,10
2020/06/07,0,17,5,13,14,8,29,5
2020/06/08,0,23,14,17,25,19,30,5
2020/06/09,2,13,9,16,27,15,32,9
2020/06/10,1,14,9,15,16,21,31,11
2020/06/11,1,30,9,22,22,16,37,14
2020/06/12,1,29,12,17,13,15,37,13
2020/06/13,0,17,7,25,25,19,40,12
2020/06/14,0,15,3,15,12,7,16,4
2020/06/15,2,24,4,10,17,24,26,6
2020/06/16,0,34,7,10,19,27,31,8
2020/06/17,1,20,9,18,12,21,33,13
2020/06/18,2,39,18,17,17,27,36,19
2020/06/19,1,24,13,20,22,19,36,22
2020/06/20,3,15,5,19,10,11,24,12
2020/06/21,1,11,10,23,19,19,33,16
2020/06/22,1,32,19,18,20,16,34,17
2020/06/23,0,48,13,16,20,21,34,16
2020/06/24,1,16,13,8,18,16,18,11
2020/06/25,0,29,13,10,9,19,28,15
2020/06/26,0,33,11,18,10,14,32,14
2020/06/27,1,23,6,12,13,7,31,13
2020/06/28,1,13,9,11,6,7,16,8
2020/06/29,2,27,12,17,12,22,36,8
2020/06/30,0,22,10,24,11,8,31,15
2020/07/01,0,23,4,15,11,14,27,13
2020/07/02,1,8,10,3,4,8,17,6
2020/07/03,0,13,9,6,7,10,16,7
2020/07/04,2,11,9,13,10,7,24,3
2020/07/05,0,16,7,8,11,9,19,4
2020/07/06,1,15,7,6,2,8,20,2
2020/07/07,0,20,9,9,9,10,17,12
2020/07/08,1,16,8,10,7,6,17,10
2020/07/09,1,19,10,12,5,7,23,9
2020/07/10,2,24,11,6,10,10,37,8
2020/07/11,2,12,6,3,5,8,11,7
2020/07/12,0,12,7,5,2,7,14,4
2020/07/13,3,11,7,5,3,10,12,9
