DATA,ATTACCHI INFORMATICI E INTERNET,MIGRAZIONE,AMBIENTE,TERRORISMO,VIOLENZA DI GENERE E DISCRIMINAZIONE,ORGANIZZAZIONI CRIMINALI,GUERRA E PACE,ELEZIONI
2017/12/27,1,15,10,12,2,14,28,3
2017/12/28,1,17,13,14,4,14,20,3
2017/12/29,0,18,10,12,5,13,19,2
2017/12/30,0,8,10,6,2,9,12,1
2017/12/31,0,10,4,12,1,8,15,4
2018/01/01,1,7,5,7,0,10,12,1
2018/01/02,0,7,10,5,3,10,13,1
2018/01/03,0,14,8,10,5,15,21,2
2018/01/04,1,13,5,9,4,10,12,3
2018/01/05,0,10,13,6,8,12,17,1
2018/01/06,0,12,6,3,1,7,5,1
2018/01/07,0,12,6,4,4,6,9,4
2018/01/08,1,18,9,2,4,13,10,4
2018/01/09,0,18,10,5,3,8,16,5
2018/01/10,0,14,6,3,11,15,23,3
2018/01/11,3,16,5,9,4,12,12,5
2018/01/12,1,21,10,7,4,6,20,2
2018/01/13,0,5,2,3,7,5,7,0
2018/01/14,0,5,7,2,2,6,12,1
2018/01/15,0,18,5,13,6,12,26,3
2018/01/16,0,15,11,3,3,17,16,2
2018/01/17,0,14,3,4,1,18,16,1
2018/01/18,1,22,9,11,2,17,22,0
2018/01/19,1,17,11,8,3,15,21,4
2018/01/20,1,9,4,5,4,12,8,3
2018/01/21,1,14,5,9,3,6,15,2
2018/01/22,3,13,9,14,4,16,21,5
2018/01/23,4,30,13,11,4,11,18,4
2018/01/24,0,17,13,7,5,14,14,1
2018/01/25,1,19,12,5,4,9,17,4
2018/01/26,1,14,4,9,6,13,15,6
2018/01/27,0,9,4,8,4,9,10,2
2018/01/28,1,15,8,7,6,14,14,6
2018/01/29,0,14,8,7,2,16,17,2
2018/01/30,0,14,8,7,7,21,24,5
2018/01/31,0,13,6,8,2,11,16,4
2018/02/01,1,13,10,6,2,11,19,2
2018/02/02,1,17,4,9,3,15,19,0
2018/02/03,0,7,4,3,1,6,12,1
2018/02/04,0,6,2,3,2,6,9,3
2018/02/05,1,10,4,5,2,5,16,6
2018/02/06,2,18,7,6,0,10,15,3
2018/02/07,1,15,8,9,3,15,18,1
2018/02/08,0,11,5,5,4,11,9,3
2018/02/09,0,18,3,7,4,16,16,4
2018/02/10,0,6,5,3,1,6,14,0
2018/02/11,2,16,8,5,5,3,14,0
2018/02/12,1,13,9,6,2,9,9,1
2018/02/13,1,15,10,3,2,16,14,1
2018/02/14,1,24,15,10,3,11,27,5
2018/02/15,2,17,7,6,3,6,13,0
2018/02/16,2,14,13,8,1,18,16,3
2018/02/17,0,14,6,14,9,14,17,6
2018/02/18,0,13,7,9,2,14,16,3
2018/02/19,1,18,12,11,3,17,15,4
2018/02/20,1,21,11,6,6,16,23,3
2018/02/21,2,17,8,10,2,15,19,2
2018/02/22,1,23,5,9,3,13,18,1
2018/02/23,0,20,10,10,1,10,22,0
2018/02/24,0,7,3,4,0,6,8,2
2018/02/25,0,16,4,7,1,12,12,3
2018/02/26,1,24,13,11,8,10,22,5
2018/02/27,0,17,15,6,4,8,15,6
2018/02/28,0,18,19,8,2,14,21,6
2018/03/01,3,25,27,12,7,18,22,7
2018/03/02,1,24,19,12,1,9,20,3
2018/03/03,0,11,12,6,1,15,11,0
2018/03/04,0,10,12,6,2,11,13,3
2018/03/05,3,14,8,10,2,10,17,5
2018/03/06,1,17,5,8,1,18,17,10
2018/03/07,1,19,5,19,8,17,32,5
2018/03/08,1,14,10,12,2,16,16,5
2018/03/09,1,11,3,7,1,17,20,1
2018/03/10,2,12,9,6,1,8,14,3
2018/03/11,0,9,0,6,5,6,13,5
2018/03/12,0,17,7,6,2,14,22,5
2018/03/13,1,22,9,8,2,16,24,4
2018/03/14,2,17,5,6,5,14,22,2
2018/03/15,2,14,4,9,3,9,22,1
2018/03/16,1,17,8,8,5,19,20,0
2018/03/17,2,8,7,7,2,12,16,4
2018/03/18,3,14,4,5,4,13,17,6
2018/03/19,1,17,8,9,2,11,19,4
2018/03/20,0,18,5,8,2,16,19,7
2018/03/21,4,20,6,3,2,16,17,6
2018/03/22,4,25,10,12,2,17,26,9
2018/03/23,0,17,2,7,1,16,18,1
2018/03/24,1,16,6,8,1,15,17,3
2018/03/25,2,18,4,6,1,10,10,4
2018/03/26,0,17,6,7,6,9,16,6
2018/03/27,0,20,8,6,2,12,19,0
2018/03/28,0,24,5,12,1,12,22,4
2018/03/29,1,30,8,6,1,9,17,1
2018/03/30,0,15,8,8,1,11,14,0
2018/03/31,0,14,4,6,2,11,19,1
2018/04/01,1,10,7,5,2,12,20,3
2018/04/02,1,12,6,4,3,13,14,4
2018/04/03,0,17,8,9,4,12,19,1
2018/04/04,1,15,10,6,4,14,26,8
2018/04/05,3,17,4,8,4,25,28,1
2018/04/06,2,12,7,4,4,19,11,2
2018/04/07,1,6,8,2,2,16,14,1
2018/04/08,1,5,2,11,1,16,13,0
2018/04/09,0,13,4,7,1,9,16,2
2018/04/10,1,13,9,11,1,12,17,4
2018/04/11,1,14,9,12,3,16,29,3
2018/04/12,1,19,11,14,2,17,31,2
2018/04/13,1,11,4,9,4,15,28,1
2018/04/14,1,14,13,14,0,21,29,0
2018/04/15,1,16,8,5,2,17,24,1
2018/04/16,4,18,12,4,3,17,25,3
2018/04/17,7,23,7,5,3,15,27,3
2018/04/18,1,9,8,6,3,8,27,2
2018/04/19,1,12,8,9,4,23,31,4
2018/04/20,1,16,10,7,5,15,20,2
2018/04/21,0,16,4,3,1,12,9,2
2018/04/22,1,18,10,12,4,15,15,5
2018/04/23,0,18,9,18,4,19,36,2
2018/04/24,1,10,6,9,3,15,20,2
2018/04/25,1,22,4,11,5,20,23,4
2018/04/26,0,25,5,8,1,16,15,2
2018/04/27,1,10,5,5,1,9,22,1
2018/04/28,0,9,4,0,2,6,11,4
2018/04/29,0,13,2,2,0,11,13,1
2018/04/30,0,24,9,9,3,12,19,3
2018/05/01,0,26,4,8,5,13,26,4
2018/05/02,1,15,6,9,2,11,16,5
2018/05/03,4,23,7,8,3,10,16,7
2018/05/04,0,15,8,5,4,12,19,12
2018/05/05,0,8,7,5,6,12,13,1
2018/05/06,0,13,4,4,6,14,13,1
2018/05/07,0,8,4,4,3,7,9,1
2018/05/08,0,17,8,9,4,18,26,5
2018/05/09,3,15,11,6,2,17,32,1
2018/05/10,1,16,8,7,1,12,24,1
2018/05/11,1,20,9,11,5,12,28,4
2018/05/12,0,10,4,5,0,5,11,2
2018/05/13,0,16,11,17,5,13,23,5
2018/05/14,2,18,11,13,3,14,22,2
2018/05/15,0,10,5,8,1,11,17,2
2018/05/16,3,8,5,6,2,10,18,0
2018/05/17,1,12,7,8,1,8,18,2
2018/05/18,0,11,5,5,0,12,12,1
2018/05/19,0,10,6,4,1,4,8,1
2018/05/20,0,4,3,6,4,3,7,0
2018/05/21,0,10,5,7,3,9,11,1
2018/05/22,3,21,8,15,4,8,28,3
2018/05/23,1,8,6,4,3,20,15,4
2018/05/24,1,19,7,8,2,16,18,3
2018/05/25,4,16,12,7,1,20,22,7
2018/05/26,0,12,4,6,8,7,10,7
2018/05/27,0,13,8,4,3,10,12,5
2018/05/28,0,17,14,7,0,11,11,1
2018/05/29,0,11,8,8,2,17,17,1
2018/05/30,2,15,4,6,3,13,12,4
2018/05/31,0,10,5,12,7,15,15,3
2018/06/01,0,9,8,7,2,8,16,1
2018/06/02,0,6,3,2,2,4,9,0
2018/06/03,0,15,3,12,2,12,16,3
2018/06/04,0,13,6,10,3,12,20,2
2018/06/05,0,8,3,10,1,13,12,4
2018/06/06,0,15,5,3,3,9,10,2
2018/06/07,0,9,7,4,2,23,16,1
2018/06/08,2,12,6,9,4,11,20,2
2018/06/09,0,6,2,4,2,10,15,2
2018/06/10,0,12,6,5,1,13,15,5
2018/06/11,1,18,7,7,2,13,17,7
2018/06/12,0,11,7,5,4,13,15,2
2018/06/13,1,12,3,10,0,16,16,1
2018/06/14,0,17,6,6,4,6,9,1
2018/06/15,0,13,7,15,7,16,24,2
2018/06/16,0,15,6,4,1,13,8,1
2018/06/17,0,7,1,11,1,10,15,1
2018/06/18,0,14,5,7,1,19,17,4
2018/06/19,0,11,6,9,5,11,18,3
2018/06/20,0,14,6,9,2,17,8,3
2018/06/21,0,12,4,5,3,11,19,4
2018/06/22,0,8,5,6,1,12,15,1
2018/06/23,0,6,8,1,2,8,8,3
2018/06/24,0,8,3,3,3,13,6,2
2018/06/25,0,7,5,10,3,15,17,3
2018/06/26,2,18,12,7,5,17,21,2
2018/06/27,0,12,9,5,6,10,14,1
2018/06/28,2,12,6,7,2,10,19,5
2018/06/29,1,12,3,6,2,12,13,1
2018/06/30,0,14,7,1,0,5,7,2
2018/07/01,0,5,7,5,3,4,8,1
2018/07/02,1,13,7,7,2,11,18,4
2018/07/03,0,16,10,5,1,12,15,3
2018/07/04,0,13,8,6,3,9,13,3
2018/07/05,0,12,10,5,2,11,12,1
2018/07/06,1,13,10,7,3,10,18,1
2018/07/07,0,10,4,6,4,5,6,3
2018/07/08,0,10,9,2,3,11,15,3
2018/07/09,0,16,10,6,0,10,13,10
2018/07/10,0,10,8,5,2,7,14,3
2018/07/11,0,4,3,3,0,6,13,3
2018/07/12,1,17,7,8,1,15,16,3
2018/07/13,0,15,9,8,2,11,18,4
2018/07/14,0,10,2,8,4,6,12,2
2018/07/15,0,5,9,12,0,9,18,1
2018/07/16,1,8,18,10,10,11,23,4
2018/07/17,1,23,37,12,5,21,25,5
2018/07/18,0,15,21,12,15,11,24,8
2018/07/19,2,10,9,6,7,13,15,7
2018/07/20,1,22,12,12,7,24,28,8
2018/07/21,1,11,15,3,1,16,19,0
2018/07/22,1,21,9,10,4,17,17,5
2018/07/23,1,17,18,11,3,28,21,4
2018/07/24,0,22,42,9,4,29,26,1
2018/07/25,0,14,18,6,2,18,20,2
2018/07/26,1,24,39,7,1,19,16,4
2018/07/27,1,18,30,4,1,28,20,4
2018/07/28,1,13,20,9,1,18,19,5
2018/07/29,1,22,21,10,1,16,15,6
2018/07/30,2,28,11,16,6,21,17,4
2018/07/31,2,33,13,11,6,17,21,2
2018/08/01,6,24,26,15,10,22,22,0
2018/08/02,2,16,27,11,9,17,23,4
2018/08/03,0,33,18,15,9,26,35,1
2018/08/04,2,20,6,7,3,25,17,2
2018/08/05,0,23,13,9,3,13,14,2
2018/08/06,1,26,40,11,8,28,28,4
2018/08/07,1,22,31,8,5,12,22,3
2018/08/08,1,21,11,11,2,34,28,3
2018/08/09,0,19,11,5,4,24,24,0
2018/08/10,2,27,14,9,7,23,21,2
2018/08/11,1,16,5,8,4,24,17,0
2018/08/12,1,17,11,7,8,19,29,5
2018/08/13,1,18,13,3,1,6,25,1
2018/08/14,4,23,10,18,16,20,29,3
2018/08/15,2,35,14,16,13,44,26,2
2018/08/16,2,37,9,15,8,25,25,6
2018/08/17,1,17,16,8,4,19,28,1
2018/08/18,1,15,11,8,3,13,29,2
2018/08/19,1,10,21,5,1,13,15,3
2018/08/20,0,14,19,8,5,39,17,6
2018/08/21,0,29,10,16,1,32,29,4
2018/08/22,2,25,13,11,5,28,26,6
2018/08/23,1,21,7,2,3,18,18,2
2018/08/24,2,40,5,5,2,24,13,1
2018/08/25,20,17,3,2,1,6,17,2
2018/08/26,14,12,6,3,4,14,13,3
2018/08/27,1,14,8,4,10,18,24,2
2018/08/28,0,23,8,6,27,18,22,1
2018/08/29,0,21,8,3,7,16,24,2
2018/08/30,4,28,18,7,4,13,20,0
2018/08/31,0,18,8,7,3,27,17,1
2018/09/01,0,11,8,9,7,24,16,2
2018/09/02,0,8,3,6,3,31,15,3
2018/09/03,2,21,13,13,8,27,39,3
2018/09/04,0,17,28,17,5,27,34,4
2018/09/05,1,44,11,16,16,32,27,2
2018/09/06,0,21,20,9,3,25,27,1
2018/09/07,9,25,7,11,7,22,31,5
2018/09/08,2,25,6,9,2,12,16,1
2018/09/09,3,21,5,8,7,23,10,5
2018/09/10,1,37,12,12,5,43,18,5
2018/09/11,4,32,18,14,4,33,28,4
2018/09/12,6,16,29,12,3,17,22,1
2018/09/13,4,34,16,12,5,19,39,4
2018/09/14,5,25,17,14,1,42,25,6
2018/09/15,1,27,17,9,4,10,19,4
2018/09/16,1,17,17,8,0,9,12,3
2018/09/17,0,27,16,11,6,12,19,2
2018/09/18,0,23,9,14,7,23,20,4
2018/09/19,2,18,12,11,9,13,24,7
2018/09/20,2,21,38,8,2,23,13,4
2018/09/21,9,16,11,16,2,20,33,3
2018/09/22,0,12,13,5,2,9,23,3
2018/09/23,0,20,13,8,5,15,27,6
2018/09/24,2,17,11,6,5,29,21,1
2018/09/25,2,26,6,20,7,31,33,7
2018/09/26,0,25,14,11,4,13,19,3
2018/09/27,0,25,26,7,6,15,22,5
2018/09/28,1,40,27,4,4,21,28,4
2018/09/29,2,20,22,1,1,14,6,2
2018/09/30,1,22,11,5,9,15,11,2
2018/10/01,2,18,10,12,4,25,20,2
2018/10/02,0,25,21,10,4,22,25,9
2018/10/03,1,19,10,4,2,21,21,6
2018/10/04,4,14,11,12,2,21,15,3
2018/10/05,3,18,11,5,3,12,10,4
2018/10/06,4,11,5,4,4,14,12,2
2018/10/07,1,19,8,7,3,19,21,6
2018/10/08,2,25,11,3,4,16,24,2
2018/10/09,2,26,18,8,7,23,15,4
2018/10/10,0,23,35,31,2,15,24,3
2018/10/11,0,21,25,11,6,19,15,1
2018/10/12,2,10,26,12,3,19,25,5
2018/10/13,1,9,9,9,3,8,11,2
2018/10/14,0,16,18,7,0,17,16,3
2018/10/15,1,10,10,4,0,13,16,1
2018/10/16,1,10,11,10,5,14,29,0
2018/10/17,2,21,5,12,3,32,43,7
2018/10/18,3,29,20,13,3,32,46,0
2018/10/19,2,24,11,6,3,32,13,7
2018/10/20,0,11,4,5,0,12,10,4
2018/10/21,1,16,10,1,1,20,8,1
2018/10/22,2,46,12,9,4,24,12,2
2018/10/23,1,23,12,8,3,30,14,5
2018/10/24,6,28,8,6,7,22,19,3
2018/10/25,1,23,25,10,4,13,23,2
2018/10/26,2,23,18,6,11,24,26,4
2018/10/27,0,13,5,6,2,5,10,1
2018/10/28,0,10,7,2,2,6,8,1
2018/10/29,3,27,17,11,3,23,22,5
2018/10/30,1,29,27,6,1,20,25,1
2018/10/31,0,21,11,11,2,28,16,0
2018/11/01,0,34,22,8,2,44,17,5
2018/11/02,0,24,10,3,2,19,15,4
2018/11/03,2,15,17,4,3,14,11,5
2018/11/04,1,21,7,8,2,24,23,3
2018/11/05,13,27,7,6,2,19,13,2
2018/11/06,0,21,12,8,6,34,18,6
2018/11/07,0,13,4,4,6,16,21,6
2018/11/08,0,16,9,10,6,24,25,6
2018/11/09,0,25,12,17,8,24,28,1
2018/11/10,1,13,9,4,6,20,12,3
2018/11/11,1,13,6,3,5,10,14,0
2018/11/12,0,11,13,11,4,20,22,3
2018/11/13,1,26,14,9,17,19,26,2
2018/11/14,0,21,14,5,3,14,19,2
2018/11/15,1,30,12,8,4,32,27,7
2018/11/16,0,32,21,19,5,29,29,10
2018/11/17,1,19,14,5,3,19,20,1
2018/11/18,1,24,10,10,6,22,28,1
2018/11/19,2,25,16,8,2,11,9,2
2018/11/20,2,40,24,23,0,21,15,5
2018/11/21,1,19,6,10,3,19,21,5
2018/11/22,7,22,18,11,4,21,20,3
2018/11/23,0,21,16,15,1,16,18,1
2018/11/24,0,20,14,7,2,27,14,2
2018/11/25,0,11,21,11,7,15,13,6
2018/11/26,2,23,35,8,5,13,34,6
2018/11/27,4,20,24,7,5,17,20,2
2018/11/28,1,23,21,10,10,23,17,1
2018/11/29,1,30,17,9,17,30,27,4
2018/11/30,1,33,18,5,6,20,21,2
2018/12/01,1,17,15,4,2,11,15,3
2018/12/02,3,21,9,8,6,16,20,2
2018/12/03,2,26,25,12,4,12,26,3
2018/12/04,6,17,14,5,3,21,20,3
2018/12/05,8,43,16,9,28,22,28,2
2018/12/06,0,36,18,12,38,25,43,2
2018/12/07,0,32,11,2,5,12,21,1
2018/12/08,0,20,13,7,5,11,19,5
2018/12/09,1,16,9,5,1,17,17,5
2018/12/10,0,11,8,3,3,15,15,4
2018/12/11,2,13,2,3,6,12,8,1
2018/12/12,0,15,7,12,3,10,17,8
2018/12/13,0,21,13,4,1,10,14,4
2018/12/14,0,8,17,4,3,15,15,2
2018/12/15,0,8,8,5,2,10,14,1
2018/12/16,2,15,11,4,4,13,12,2
2018/12/17,1,20,20,4,0,20,8,1
2018/12/18,0,17,22,4,3,21,22,4
2018/12/19,2,13,15,8,1,11,23,1
2018/12/20,2,20,12,7,4,10,16,1
2018/12/21,0,11,10,8,2,9,17,0
2018/12/22,0,5,2,2,0,9,9,0
2018/12/23,1,11,17,4,4,13,8,1
2018/12/24,0,14,6,7,3,9,10,3
2018/12/25,0,3,3,1,0,9,12,1
2018/12/26,1,12,8,4,4,14,11,1
2018/12/27,0,19,12,3,0,17,11,0
2018/12/28,0,9,12,3,4,8,12,0
2018/12/29,1,11,9,4,3,15,11,0
2018/12/30,3,18,9,2,0,14,14,0
2018/12/31,1,28,17,8,0,19,22,0
2019/01/01,0,10,22,11,8,15,12,0
2019/01/02,1,10,21,13,2,21,20,1
2019/01/03,4,21,21,19,3,27,32,2
2019/01/04,2,19,17,8,4,26,14,1
2019/01/05,1,11,6,5,0,8,6,1
2019/01/06,0,14,15,5,2,22,13,1
2019/01/07,0,17,8,3,1,15,17,2
2019/01/08,0,10,3,4,2,7,11,5
2019/01/09,0,8,9,5,2,9,18,2
2019/01/10,1,17,21,5,2,14,23,2
2019/01/11,0,13,11,3,3,10,18,1
2019/01/12,0,11,12,2,6,11,12,1
2019/01/13,1,6,16,5,12,17,26,2
2019/01/14,1,9,15,6,5,10,24,2
2019/01/15,2,7,21,12,1,12,16,4
2019/01/16,0,13,26,18,2,17,27,11
2019/01/17,2,19,23,21,0,11,29,6
2019/01/18,0,9,17,6,3,7,15,3
2019/01/19,1,7,15,5,6,10,9,8
2019/01/20,0,12,22,4,12,6,12,5
2019/01/21,3,17,31,4,6,23,22,2
2019/01/22,1,8,19,1,5,12,17,3
2019/01/23,0,4,16,6,3,10,7,1
2019/01/24,0,13,16,3,6,24,8,4
2019/01/25,0,10,12,4,8,15,19,5
2019/01/26,4,12,13,4,5,11,10,2
2019/01/27,1,9,15,7,2,10,10,3
2019/01/28,0,22,20,4,5,10,18,1
2019/01/29,1,33,42,3,14,27,19,3
2019/01/30,2,15,28,7,0,11,22,3
2019/01/31,1,25,22,5,10,21,24,0
2019/02/01,0,19,28,4,3,16,16,0
2019/02/02,0,15,18,6,2,8,19,2
2019/02/03,1,20,23,8,7,8,11,7
2019/02/04,1,18,16,14,4,9,13,8
2019/02/05,4,14,12,6,7,19,20,3
2019/02/06,1,13,11,4,6,19,13,3
2019/02/07,1,20,15,11,5,24,26,6
2019/02/08,0,25,16,14,7,31,25,3
2019/02/09,0,20,10,5,4,16,14,1
2019/02/10,0,19,10,6,3,18,19,3
2019/02/11,3,15,20,6,6,23,15,3
2019/02/12,2,23,10,5,2,17,14,2
2019/02/13,0,27,10,6,3,21,16,1
2019/02/14,1,14,15,10,5,11,25,5
2019/02/15,2,16,12,13,4,23,26,1
2019/02/16,1,15,9,13,3,8,20,2
2019/02/17,1,15,19,8,5,13,20,0
2019/02/18,10,23,13,30,14,18,26,6
2019/02/19,3,14,9,16,8,30,34,5
2019/02/20,1,24,13,20,2,14,20,3
2019/02/21,0,30,9,15,8,16,31,4
2019/02/22,0,14,15,10,4,32,23,1
2019/02/23,1,9,8,5,2,12,15,3
2019/02/24,1,14,8,21,4,11,23,4
2019/02/25,1,21,17,9,8,13,11,5
2019/02/26,1,15,9,6,2,11,19,3
2019/02/27,0,18,11,5,2,3,23,3
2019/02/28,0,17,6,5,5,12,19,2
2019/03/01,1,26,10,3,2,8,16,5
2019/03/02,1,18,22,4,3,17,24,1
2019/03/03,0,18,12,10,7,12,27,4
2019/03/04,2,22,15,4,8,13,22,2
2019/03/05,1,20,22,10,7,25,12,0
2019/03/06,1,18,11,10,8,28,23,0
2019/03/07,3,19,11,16,6,28,26,1
2019/03/08,2,22,11,9,2,20,17,4
2019/03/09,0,13,10,4,2,8,6,0
2019/03/10,0,32,20,7,4,26,25,0
2019/03/11,0,23,16,5,1,11,17,3
2019/03/12,2,12,18,5,1,15,17,4
2019/03/13,5,12,13,5,1,10,17,6
2019/03/14,8,30,11,16,2,21,25,9
2019/03/15,1,14,7,18,5,15,23,2
2019/03/16,0,24,10,23,14,16,31,2
2019/03/17,1,17,9,14,1,14,28,5
2019/03/18,2,31,13,24,6,17,31,3
2019/03/19,1,22,7,7,5,24,12,3
2019/03/20,0,24,12,10,3,20,15,6
2019/03/21,2,25,14,8,8,17,15,8
2019/03/22,0,22,14,11,5,16,20,4
2019/03/23,1,20,20,3,2,9,17,5
2019/03/24,0,16,9,6,5,20,19,7
2019/03/25,0,19,23,18,3,24,29,3
2019/03/26,0,14,15,5,17,18,15,4
2019/03/27,1,20,15,5,4,29,22,5
2019/03/28,0,21,10,8,2,9,17,3
2019/03/29,0,23,11,13,2,8,25,5
2019/03/30,5,20,25,14,1,14,11,13
2019/03/31,0,20,16,11,4,20,11,6
2019/04/01,1,32,12,10,13,21,33,9
2019/04/02,3,23,13,26,3,28,38,8
2019/04/03,0,13,15,11,13,13,20,6
2019/04/04,1,19,9,5,0,12,12,5
2019/04/05,0,17,9,7,7,16,14,7
2019/04/06,0,17,6,8,5,26,27,7
2019/04/07,0,16,18,9,2,13,23,2
2019/04/08,4,32,17,8,4,23,22,5
2019/04/09,3,33,5,5,6,17,14,6
2019/04/10,1,12,6,5,7,14,12,7
2019/04/11,1,7,8,2,4,9,10,8
2019/04/12,4,10,10,6,7,12,11,8
2019/04/13,1,6,9,6,2,20,16,3
2019/04/14,2,7,4,13,2,12,15,3
2019/04/15,0,19,6,9,3,17,22,4
2019/04/16,0,14,4,7,4,20,24,3
2019/04/17,0,14,8,8,11,15,25,1
2019/04/18,1,9,16,8,3,18,14,5
2019/04/19,0,13,14,14,3,19,20,1
2019/04/20,1,10,7,6,1,12,20,0
2019/04/21,0,13,14,15,10,11,25,2
2019/04/22,0,41,30,25,5,34,34,6
2019/04/23,0,13,12,23,9,21,34,7
2019/04/24,0,16,10,21,3,19,31,4
2019/04/25,1,17,16,20,10,17,30,5
2019/04/26,0,13,14,16,4,18,25,7
2019/04/27,1,21,18,15,4,18,23,4
2019/04/28,1,16,13,14,2,12,23,3
2019/04/29,0,19,29,8,7,29,21,5
2019/04/30,2,29,21,5,3,26,21,3
2019/05/01,3,8,14,5,1,17,10,7
2019/05/02,1,12,12,6,4,12,21,8
2019/05/03,1,19,6,4,2,14,23,2
2019/05/04,0,15,5,5,4,18,9,3
2019/05/05,0,16,9,5,1,13,11,2
2019/05/06,1,11,6,4,3,6,11,2
2019/05/07,0,16,9,5,1,16,14,2
2019/05/08,0,13,2,14,2,11,18,6
2019/05/09,0,8,12,7,14,13,16,1
2019/05/10,0,13,11,10,12,10,10,4
2019/05/11,1,11,8,12,8,17,12,6
2019/05/12,0,9,5,11,3,7,19,3
2019/05/13,0,8,6,12,17,22,22,2
2019/05/14,4,21,6,13,6,28,24,4
2019/05/15,5,21,6,9,4,14,15,4
2019/05/16,0,25,10,12,15,9,22,8
2019/05/17,2,15,14,20,4,18,33,8
2019/05/18,1,15,8,1,1,7,16,3
2019/05/19,1,19,15,6,4,24,14,10
2019/05/20,1,21,16,10,10,16,17,4
2019/05/21,0,14,11,8,4,18,12,2
2019/05/22,5,22,12,8,2,14,17,6
2019/05/23,1,22,11,11,4,13,41,30
2019/05/24,2,16,12,12,5,18,26,18
2019/05/25,0,17,15,0,3,8,6,6
2019/05/26,0,10,12,2,5,17,15,13
2019/05/27,1,14,8,13,15,16,13,18
2019/05/28,1,14,10,7,17,20,26,7
2019/05/29,0,11,4,4,2,12,12,3
2019/05/30,2,18,7,4,5,13,18,9
2019/05/31,0,6,2,7,3,7,8,5
2019/06/01,0,10,15,3,5,10,8,7
2019/06/02,1,6,11,8,9,12,7,5
2019/06/03,2,22,12,9,5,15,29,3
2019/06/04,1,14,13,7,7,9,23,4
2019/06/05,1,10,15,29,10,26,25,7
2019/06/06,1,19,11,18,3,12,17,7
2019/06/07,1,13,7,8,4,13,12,1
2019/06/08,8,7,3,3,4,11,18,3
2019/06/09,2,12,10,10,5,23,19,4
2019/06/10,0,17,11,6,2,21,23,3
2019/06/11,4,18,18,13,3,22,22,4
2019/06/12,1,17,19,9,1,19,23,8
2019/06/13,1,17,16,10,6,16,26,7
2019/06/14,1,24,19,11,3,15,23,4
2019/06/15,0,9,10,7,9,15,11,3
2019/06/16,1,20,21,7,9,33,26,12
2019/06/17,1,24,24,22,16,17,34,5
2019/06/18,2,18,29,13,5,9,16,2
2019/06/19,1,20,19,11,5,22,22,3
2019/06/20,4,25,13,6,3,32,24,5
2019/06/21,0,13,16,11,1,13,26,3
2019/06/22,1,13,16,9,0,16,17,1
2019/06/23,0,30,25,18,3,9,27,2
2019/06/24,0,14,24,12,1,14,30,4
2019/06/25,0,21,17,5,4,12,22,6
2019/06/26,0,12,17,4,4,16,22,2
2019/06/27,0,27,40,10,4,6,23,6
2019/06/28,0,31,29,12,8,17,33,7
2019/06/29,2,12,14,3,2,11,20,3
2019/06/30,0,21,13,2,0,6,22,1
2019/07/01,0,13,24,12,2,12,23,3
2019/07/02,3,4,12,5,4,8,14,1
2019/07/03,1,19,5,5,4,15,18,1
2019/07/04,1,22,10,5,3,7,18,0
2019/07/05,0,20,22,8,5,12,16,3
2019/07/06,0,13,10,3,3,11,17,3
2019/07/07,0,23,14,9,1,17,25,7
2019/07/08,0,12,11,7,3,13,17,3
2019/07/09,2,14,12,9,5,14,14,1
2019/07/10,0,18,16,7,6,17,19,8
2019/07/11,2,17,9,5,4,10,19,2
2019/07/12,1,20,11,4,1,17,20,1
2019/07/13,1,8,6,5,1,13,14,1
2019/07/14,0,5,7,9,2,11,15,3
2019/07/15,1,22,14,4,4,14,12,6
2019/07/16,1,19,10,11,2,17,26,6
2019/07/17,0,15,11,8,0,21,20,3
2019/07/18,0,14,15,9,2,21,16,4
2019/07/19,1,6,8,5,3,6,9,2
2019/07/20,1,12,3,10,4,5,16,4
2019/07/21,0,13,9,6,3,15,20,1
2019/07/22,3,17,25,6,3,8,26,1
2019/07/23,0,16,15,20,5,12,26,7
2019/07/24,1,15,26,7,2,27,27,4
2019/07/25,0,10,28,4,1,22,15,4
2019/07/26,3,19,23,2,4,25,28,6
2019/07/27,0,10,24,3,7,5,6,5
2019/07/28,0,21,21,2,5,21,11,4
2019/07/29,2,12,17,11,5,17,20,2
2019/07/30,0,19,16,2,1,32,17,4
2019/07/31,4,23,12,7,2,23,20,5
2019/08/01,1,14,23,6,1,27,18,3
2019/08/02,2,28,14,7,4,29,27,0
2019/08/03,1,7,8,4,1,10,14,3
2019/08/04,0,13,4,16,3,10,20,1
2019/08/05,1,27,20,13,4,24,18,4
2019/08/06,1,28,11,7,5,19,9,3
2019/08/07,2,31,17,7,4,15,18,2
2019/08/08,3,19,17,5,5,19,28,2
2019/08/09,2,27,30,9,4,25,27,3
2019/08/10,1,18,16,6,3,14,20,4
2019/08/11,2,16,14,3,5,39,17,4
2019/08/12,3,25,22,4,6,34,20,2
2019/08/13,1,26,12,9,1,17,18,3
2019/08/14,2,20,16,1,1,16,11,0
2019/08/15,0,8,30,6,7,23,20,1
2019/08/16,7,16,18,5,3,24,15,2
2019/08/17,1,10,15,5,0,11,17,2
2019/08/18,1,29,21,16,10,21,18,1
2019/08/19,2,17,24,21,6,24,27,9
2019/08/20,0,20,14,16,1,21,32,2
2019/08/21,0,30,18,6,5,21,17,2
