DATA,ATTACCHI INFORMATICI E INTERNET,MIGRAZIONE,AMBIENTE,TERRORISMO,VIOLENZA DI GENERE E DISCRIMINAZIONE,ORGANIZZAZIONI CRIMINALI,GUERRA E PACE,ELEZIONI
2018/05/10,0,48,21,24,11,41,58,28
2018/05/11,2,49,13,22,12,40,36,21
2018/05/12,0,26,9,10,7,18,26,4
2018/05/13,1,19,5,11,3,12,18,6
2018/05/14,4,31,11,21,6,26,34,9
2018/05/15,6,31,11,31,10,33,40,16
2018/05/16,3,38,14,23,8,27,41,17
2018/05/17,1,33,18,15,10,32,34,13
2018/05/18,0,36,13,18,8,26,31,15
2018/05/19,1,14,9,5,3,16,16,3
2018/05/20,0,20,11,10,5,17,23,10
2018/05/21,1,27,21,18,5,34,31,13
2018/05/22,1,38,16,27,10,30,42,18
2018/05/23,2,39,12,28,14,40,39,19
2018/05/24,1,34,17,14,10,40,39,16
2018/05/25,5,44,16,17,4,43,35,8
2018/05/26,2,11,12,5,10,15,14,6
2018/05/27,0,21,16,11,4,22,16,7
2018/05/28,0,22,8,14,6,26,23,14
2018/05/29,3,42,24,21,15,37,39,18
2018/05/30,6,124,80,78,47,120,128,59
2018/05/31,5,62,25,28,20,42,45,16
2018/06/01,4,64,16,28,11,35,55,13
2018/06/02,3,20,12,19,10,30,26,8
2018/06/03,2,37,12,17,6,24,39,11
2018/06/04,1,52,26,30,17,50,53,26
2018/06/05,2,55,33,22,7,32,59,16
2018/06/06,3,50,31,30,13,47,46,20
2018/06/07,3,37,18,22,10,43,41,11
2018/06/08,2,41,22,23,5,43,38,15
2018/06/09,1,19,8,10,4,17,25,5
2018/06/10,2,25,8,9,2,22,23,10
2018/06/11,3,42,12,15,9,40,36,14
2018/06/12,4,50,12,25,13,33,41,17
2018/06/13,2,39,17,18,14,28,34,10
2018/06/14,5,45,15,29,16,40,44,17
2018/06/15,3,42,17,20,9,31,33,15
2018/06/16,0,22,6,7,2,20,17,5
2018/06/17,0,20,5,15,2,18,15,9
2018/06/18,4,48,14,18,7,35,32,17
2018/06/19,0,46,20,24,12,53,34,8
2018/06/20,5,48,15,28,14,34,39,17
2018/06/21,1,46,19,24,14,31,36,10
2018/06/22,2,40,12,17,13,40,37,10
2018/06/23,0,19,8,7,2,19,20,5
2018/06/24,0,25,8,12,2,20,18,14
2018/06/25,0,33,22,17,12,40,32,22
2018/06/26,2,53,29,18,9,42,43,23
2018/06/27,2,47,24,22,15,33,41,15
2018/06/28,2,44,24,18,12,34,47,13
2018/06/29,1,32,21,13,13,40,31,14
2018/06/30,0,19,19,7,7,21,20,6
2018/07/01,0,21,12,13,3,17,12,9
2018/07/02,1,44,34,21,5,45,26,24
2018/07/03,1,42,20,12,15,26,33,12
2018/07/04,1,40,20,11,12,41,35,18
2018/07/05,0,53,24,19,8,43,42,11
2018/07/06,2,42,19,17,14,34,44,10
2018/07/07,0,22,15,9,4,14,22,3
2018/07/08,1,18,16,5,3,15,19,5
2018/07/09,2,36,21,12,9,38,34,14
2018/07/10,0,33,19,14,5,47,43,14
2018/07/11,3,39,23,13,10,37,40,9
2018/07/12,3,28,26,18,15,35,48,19
2018/07/13,3,26,18,18,8,36,32,14
2018/07/14,2,21,9,8,11,23,30,8
2018/07/15,2,8,5,5,2,3,10,5
2018/07/16,5,35,15,18,11,33,35,18
2018/07/17,7,39,20,22,12,35,45,26
2018/07/18,2,33,20,13,13,31,38,25
2018/07/19,4,44,24,24,17,38,43,14
2018/07/20,6,37,19,19,9,33,39,15
2018/07/21,1,19,8,6,3,14,17,9
2018/07/22,4,20,9,14,10,21,24,14
2018/07/23,1,35,18,23,11,30,35,18
2018/07/24,1,47,54,17,7,38,29,15
2018/07/25,1,46,29,15,11,38,38,21
2018/07/26,5,52,31,19,11,39,44,21
2018/07/27,4,37,36,14,7,36,40,22
2018/07/28,0,22,17,12,4,19,20,7
2018/07/29,1,39,23,11,6,23,21,10
2018/07/30,1,47,21,13,5,37,35,21
2018/07/31,3,46,30,25,16,37,38,25
2018/08/01,4,36,17,12,13,30,36,18
2018/08/02,2,40,21,19,15,39,37,21
2018/08/03,2,41,22,14,9,44,30,17
2018/08/04,0,25,7,7,13,20,24,12
2018/08/05,0,17,8,9,10,17,19,6
2018/08/06,3,40,31,15,12,29,34,8
2018/08/07,1,47,25,16,11,34,32,15
2018/08/08,1,30,20,13,7,48,40,12
2018/08/09,6,50,31,23,12,30,39,13
2018/08/10,3,32,20,19,14,38,43,12
2018/08/11,2,13,9,4,8,23,17,9
2018/08/12,0,14,15,9,7,15,12,2
2018/08/13,3,35,15,24,12,44,39,15
2018/08/14,1,30,17,17,7,39,28,11
2018/08/15,5,42,32,35,11,42,58,16
2018/08/16,4,19,12,16,7,25,23,6
2018/08/17,2,42,23,24,14,47,35,10
2018/08/18,1,15,13,11,10,19,28,5
2018/08/19,1,25,11,7,5,36,31,4
2018/08/20,1,40,20,21,6,41,42,7
2018/08/21,5,52,24,20,16,47,45,18
2018/08/22,3,47,21,20,10,45,37,23
2018/08/23,2,31,13,11,6,32,27,12
2018/08/24,0,41,25,12,14,32,44,14
2018/08/25,0,33,5,8,7,11,20,6
2018/08/26,2,25,14,8,6,14,28,9
2018/08/27,0,29,14,18,7,35,38,8
2018/08/28,0,44,13,22,7,30,43,10
2018/08/29,3,45,19,24,11,42,41,9
2018/08/30,2,40,12,20,11,37,37,5
2018/08/31,2,33,9,24,10,36,30,14
2018/09/01,1,23,5,18,6,21,32,4
2018/09/02,0,15,5,12,6,13,24,1
2018/09/03,0,32,16,18,11,38,30,5
2018/09/04,0,41,18,28,14,38,42,24
2018/09/05,2,45,22,23,13,49,41,11
2018/09/06,3,44,17,17,19,47,39,18
2018/09/07,5,35,26,28,17,45,47,21
2018/09/08,0,19,6,15,3,18,26,12
2018/09/09,1,18,9,14,5,16,21,13
2018/09/10,0,33,20,19,5,37,37,21
2018/09/11,3,36,21,24,7,37,43,13
2018/09/12,3,44,22,27,8,42,36,15
2018/09/13,0,50,30,21,10,33,39,6
2018/09/14,5,43,33,14,6,35,30,14
2018/09/15,1,24,23,15,5,27,27,2
2018/09/16,1,16,18,9,9,16,23,5
2018/09/17,0,40,23,14,8,36,35,13
2018/09/18,3,44,19,24,10,46,43,8
2018/09/19,3,50,23,18,11,40,43,12
2018/09/20,2,44,25,21,10,47,31,14
2018/09/21,4,47,24,27,13,45,37,17
2018/09/22,0,18,11,9,2,21,27,4
2018/09/23,0,16,6,9,2,21,20,12
2018/09/24,0,34,20,20,9,26,29,19
2018/09/25,1,50,18,19,12,42,38,11
2018/09/26,1,27,24,21,14,29,33,15
2018/09/27,1,23,14,21,12,33,20,14
2018/09/28,2,46,17,17,17,32,39,15
2018/09/29,1,17,12,9,4,15,25,8
2018/09/30,0,15,14,9,5,15,9,7
2018/10/01,4,42,25,30,8,24,33,17
2018/10/02,2,64,32,20,11,41,38,15
2018/10/03,1,41,21,20,12,42,36,12
2018/10/04,11,39,21,14,7,41,48,8
2018/10/05,4,37,21,25,10,38,40,15
2018/10/06,0,20,12,10,8,13,25,8
2018/10/07,0,23,9,13,5,21,19,13
2018/10/08,2,29,28,25,16,31,32,22
2018/10/09,2,51,30,24,11,52,32,13
2018/10/10,2,56,27,30,16,48,41,20
2018/10/11,4,52,33,29,9,38,43,12
2018/10/12,3,37,35,15,7,44,39,10
2018/10/13,1,32,22,15,5,22,18,7
2018/10/14,0,36,13,25,4,32,26,3
2018/10/15,1,43,35,21,11,33,52,18
2018/10/16,3,44,23,13,11,40,33,13
2018/10/17,0,54,23,20,9,43,47,11
2018/10/18,1,33,14,19,9,43,37,13
2018/10/19,2,59,19,16,15,40,36,22
2018/10/20,0,15,7,7,4,14,15,9
2018/10/21,0,14,2,8,3,15,25,10
2018/10/22,2,36,19,18,7,30,33,14
2018/10/23,2,40,14,15,12,49,34,15
2018/10/24,3,39,21,20,9,48,43,16
2018/10/25,1,40,21,21,14,45,38,18
2018/10/26,1,43,15,16,21,46,45,15
2018/10/27,0,24,9,12,10,19,20,9
2018/10/28,0,20,8,16,5,19,22,11
2018/10/29,2,37,17,36,12,40,41,23
2018/10/30,1,30,17,17,6,44,29,13
2018/10/31,5,47,17,23,18,48,42,15
2018/11/01,3,48,21,25,14,41,35,17
2018/11/02,0,33,20,21,13,45,37,22
2018/11/03,1,23,5,13,3,12,32,16
2018/11/04,0,16,10,8,3,23,20,4
2018/11/05,5,37,10,17,9,33,40,25
2018/11/06,1,53,19,22,9,40,37,21
2018/11/07,1,46,18,14,13,44,47,34
2018/11/08,4,44,12,13,10,36,38,19
2018/11/09,2,45,24,18,13,26,64,15
2018/11/10,2,25,12,11,5,18,47,3
2018/11/11,0,18,10,11,3,13,57,7
2018/11/12,1,44,26,19,10,41,50,14
2018/11/13,1,35,31,25,10,42,45,18
2018/11/14,2,48,18,19,3,37,45,5
2018/11/15,4,35,13,17,11,41,26,16
2018/11/16,4,52,15,19,15,42,41,11
2018/11/17,1,17,12,8,4,22,19,5
2018/11/18,0,16,11,6,9,15,26,8
2018/11/19,3,51,21,17,10,30,33,15
2018/11/20,0,37,13,22,11,43,38,9
2018/11/21,3,38,18,25,11,42,36,13
2018/11/22,2,39,21,16,11,35,35,12
2018/11/23,4,33,23,18,11,41,28,8
2018/11/24,1,21,16,13,5,29,19,15
2018/11/25,1,19,10,11,8,19,17,7
2018/11/26,1,49,22,20,6,38,38,15
2018/11/27,3,40,24,19,16,33,41,13
2018/11/28,2,34,25,19,5,39,32,12
2018/11/29,3,39,24,17,5,49,37,11
2018/11/30,3,39,20,16,10,39,31,13
2018/12/01,1,19,13,10,5,21,30,6
2018/12/02,2,16,11,11,6,25,17,9
2018/12/03,1,42,26,25,15,35,44,14
2018/12/04,5,20,17,16,3,28,33,4
2018/12/05,5,33,17,37,5,33,43,16
2018/12/06,2,37,19,19,8,42,32,16
2018/12/07,3,40,17,8,11,32,37,19
2018/12/08,1,21,5,6,4,21,26,4
2018/12/09,1,19,12,9,4,14,24,9
2018/12/10,2,25,20,10,4,26,23,11
2018/12/11,0,39,17,22,8,46,27,20
2018/12/12,3,25,14,29,3,36,35,22
2018/12/13,0,30,19,18,8,37,35,16
2018/12/14,3,35,16,27,11,44,36,14
2018/12/15,1,19,19,9,2,9,17,7
2018/12/16,0,17,13,18,6,14,21,7
2018/12/17,1,40,14,18,9,36,32,14
2018/12/18,1,42,15,17,10,34,44,11
2018/12/19,3,42,12,17,9,39,32,12
2018/12/20,2,31,11,20,7,38,43,11
2018/12/21,1,42,16,20,12,45,31,9
2018/12/22,2,24,11,13,3,29,25,7
2018/12/23,0,16,15,3,3,20,10,2
2018/12/24,0,28,26,7,8,34,20,5
2018/12/25,1,27,13,3,4,10,16,4
2018/12/26,0,23,15,10,1,12,29,5
2018/12/27,2,28,20,6,6,19,21,9
2018/12/28,3,26,14,10,5,33,34,14
2018/12/29,1,23,13,15,2,21,29,7
2018/12/30,2,19,7,11,1,15,30,12
2018/12/31,1,26,9,19,6,17,31,17
2019/01/01,0,21,10,16,3,17,22,6
2019/01/02,1,32,16,17,7,27,26,7
2019/01/03,2,31,20,14,4,34,32,11
2019/01/04,5,38,17,19,7,36,34,6
2019/01/05,3,21,10,7,3,18,13,5
2019/01/06,0,15,7,9,6,16,19,12
2019/01/07,1,30,15,29,8,41,40,15
2019/01/08,1,36,15,14,10,35,41,14
2019/01/09,2,34,13,10,6,34,21,13
2019/01/10,3,52,22,17,6,36,38,21
2019/01/11,3,59,20,13,15,39,36,16
2019/01/12,1,20,6,9,6,22,16,15
2019/01/13,1,17,7,11,4,17,20,8
2019/01/14,4,37,16,15,7,44,33,12
2019/01/15,1,42,17,26,5,51,37,22
2019/01/16,0,37,15,30,8,33,31,19
2019/01/17,4,39,13,20,12,31,35,11
2019/01/18,1,40,9,18,13,42,41,16
2019/01/19,1,21,9,14,4,20,20,4
2019/01/20,3,24,7,10,4,15,29,4
2019/01/21,3,28,13,24,9,36,53,21
2019/01/22,0,38,27,20,11,28,41,9
2019/01/23,1,40,27,11,11,45,43,10
2019/01/24,2,39,21,22,11,51,51,25
2019/01/25,3,44,22,12,13,42,39,12
2019/01/26,0,21,10,13,3,18,18,6
2019/01/27,2,21,10,12,4,22,21,5
2019/01/28,4,54,28,17,9,41,31,10
2019/01/29,2,50,16,17,7,45,24,13
2019/01/30,4,34,24,21,11,29,36,12
2019/01/31,1,56,26,18,4,36,40,16
2019/02/01,1,40,35,14,6,45,32,7
2019/02/02,1,24,13,13,10,15,24,7
2019/02/03,0,22,9,6,5,12,19,8
2019/02/04,1,45,31,8,8,45,34,16
2019/02/05,0,30,21,8,9,30,30,11
2019/02/06,0,32,16,22,15,27,37,14
2019/02/07,1,56,23,26,18,40,35,6
2019/02/08,2,41,22,12,14,44,26,23
2019/02/09,0,14,16,8,1,16,17,11
2019/02/10,1,17,13,11,8,18,13,10
2019/02/11,1,34,12,15,3,33,24,13
2019/02/12,1,40,21,20,7,41,34,12
2019/02/13,2,41,17,18,11,55,38,16
2019/02/14,2,59,15,18,8,48,41,16
2019/02/15,2,48,37,25,12,60,49,15
2019/02/16,2,22,11,12,4,17,19,11
2019/02/17,1,19,9,7,4,14,24,8
2019/02/18,6,33,13,32,11,54,39,28
2019/02/19,3,36,21,32,13,28,42,12
2019/02/20,1,33,16,21,15,38,33,10
2019/02/21,1,42,16,29,21,49,32,19
2019/02/22,2,33,18,19,11,36,33,14
2019/02/23,0,20,7,6,5,21,13,9
2019/02/24,0,17,3,10,7,14,19,7
2019/02/25,2,41,17,18,18,30,39,22
2019/02/26,1,32,15,18,9,35,35,14
2019/02/27,6,40,17,22,12,36,43,17
2019/02/28,2,45,13,20,11,27,33,12
2019/03/01,2,46,14,20,9,39,35,18
2019/03/02,1,9,4,13,7,16,23,3
2019/03/03,0,23,11,12,8,22,22,3
2019/03/04,0,39,31,16,17,41,33,13
2019/03/05,2,30,24,18,13,37,23,14
2019/03/06,1,44,15,30,10,54,51,13
2019/03/07,4,35,14,21,10,44,40,11
2019/03/08,4,28,19,13,9,40,30,10
2019/03/09,1,19,9,8,2,26,13,7
2019/03/10,2,15,13,12,1,13,17,6
2019/03/11,2,44,24,20,7,28,34,16
2019/03/12,3,36,20,18,6,42,20,17
2019/03/13,2,34,15,12,6,39,19,12
2019/03/14,2,34,20,19,4,45,42,17
2019/03/15,2,43,30,24,12,37,40,10
2019/03/16,0,17,11,10,8,18,16,6
2019/03/17,1,21,13,16,2,20,22,10
2019/03/18,0,40,23,28,7,37,37,17
2019/03/19,2,40,34,33,16,38,36,15
2019/03/20,0,59,36,24,13,50,38,17
2019/03/21,0,46,28,31,18,38,36,13
2019/03/22,3,45,24,21,7,48,39,23
2019/03/23,0,29,22,17,4,20,20,8
2019/03/24,0,16,8,7,3,13,19,11
2019/03/25,2,36,12,24,12,46,34,29
2019/03/26,3,35,19,24,12,35,39,18
2019/03/27,3,26,22,22,15,39,38,12
2019/03/28,4,41,22,14,10,37,28,14
2019/03/29,5,15,9,17,11,32,22,26
2019/03/30,0,23,7,13,8,13,22,10
2019/03/31,1,18,7,13,9,25,26,21
2019/04/01,1,28,14,10,10,44,31,22
2019/04/02,4,39,15,14,7,31,33,23
2019/04/03,2,46,27,25,15,38,42,20
2019/04/04,4,37,13,13,10,31,27,15
2019/04/05,3,35,15,14,13,32,35,17
2019/04/06,1,21,13,12,10,18,23,13
2019/04/07,1,24,8,18,4,18,25,10
2019/04/08,6,35,13,24,15,44,40,18
2019/04/09,3,36,7,22,13,40,45,27
2019/04/10,2,39,24,29,12,31,43,35
2019/04/11,5,40,12,17,11,34,30,26
2019/04/12,7,33,15,21,10,37,28,21
2019/04/13,1,17,14,8,6,15,16,8
2019/04/14,0,24,10,12,7,21,22,8
2019/04/15,2,37,19,18,12,33,36,23
2019/04/16,2,28,20,15,8,41,36,18
2019/04/17,2,43,23,25,13,30,39,19
2019/04/18,1,28,19,24,10,46,39,18
2019/04/19,2,11,9,16,10,28,31,13
2019/04/20,0,17,10,14,3,27,25,4
2019/04/21,0,14,10,16,1,17,27,12
2019/04/22,0,22,18,18,3,33,32,9
2019/04/23,2,31,31,29,13,43,48,23
2019/04/24,6,37,25,23,9,36,41,22
2019/04/25,2,38,31,31,7,35,44,16
2019/04/26,2,36,21,17,14,36,34,18
2019/04/27,0,15,9,15,10,12,21,11
2019/04/28,0,15,16,11,3,16,26,14
2019/04/29,0,39,28,38,11,33,39,26
2019/04/30,1,36,23,14,9,36,48,28
2019/05/01,3,38,22,18,10,38,39,28
2019/05/02,1,35,19,20,12,40,38,19
2019/05/03,0,44,21,19,10,36,37,52
2019/05/04,0,9,7,13,8,13,21,19
2019/05/05,0,9,9,9,10,18,20,8
2019/05/06,0,20,11,8,3,16,19,16
2019/05/07,0,36,25,28,13,36,32,34
2019/05/08,1,41,11,22,11,55,40,24
2019/05/09,2,39,14,16,8,39,29,17
2019/05/10,1,30,16,24,6,41,30,10
2019/05/11,1,19,8,14,5,16,18,5
2019/05/12,0,16,13,10,3,13,22,10
2019/05/13,0,28,12,14,14,40,27,20
2019/05/14,9,40,15,15,5,42,45,27
2019/05/15,3,39,26,19,13,32,33,23
2019/05/16,7,48,17,23,13,35,38,23
2019/05/17,2,37,18,21,11,39,36,24
2019/05/18,1,17,7,11,4,19,26,14
2019/05/19,0,23,11,10,4,9,19,19
2019/05/20,0,35,18,17,14,31,31,31
2019/05/21,4,39,24,13,13,48,33,24
2019/05/22,2,50,15,28,16,38,48,35
2019/05/23,3,43,14,20,9,32,36,22
2019/05/24,3,36,20,14,16,32,39,27
2019/05/25,1,20,14,6,5,13,21,8
2019/05/26,0,20,7,12,4,9,17,16
2019/05/27,3,21,12,22,4,18,19,60
2019/05/28,1,30,19,17,14,36,30,26
2019/05/29,5,30,11,15,7,37,25,25
2019/05/30,3,33,18,13,11,31,28,22
2019/05/31,1,29,23,23,8,34,32,9
2019/06/01,1,22,11,12,5,20,26,7
2019/06/02,0,13,5,5,2,14,18,10
2019/06/03,1,42,16,18,13,32,42,13
2019/06/04,3,35,14,28,16,41,44,17
2019/06/05,0,29,20,16,20,34,48,16
2019/06/06,2,27,15,19,15,32,42,15
2019/06/07,2,28,23,12,17,41,36,12
2019/06/08,0,12,11,9,9,17,19,3
2019/06/09,0,14,11,6,6,16,17,11
2019/06/10,3,35,24,12,14,35,33,9
2019/06/11,5,35,20,12,11,33,28,11
2019/06/12,0,40,25,21,11,37,52,17
2019/06/13,4,34,22,14,8,31,34,13
2019/06/14,1,44,21,11,12,38,33,11
2019/06/15,0,18,13,9,5,24,20,3
2019/06/16,3,16,11,9,6,13,11,9
2019/06/17,4,32,23,18,10,38,38,15
2019/06/18,2,34,24,13,12,33,29,11
2019/06/19,2,30,16,26,13,38,38,14
2019/06/20,2,41,29,22,10,37,47,11
2019/06/21,2,22,19,14,7,28,29,7
2019/06/22,2,20,6,7,4,19,24,5
2019/06/23,1,19,6,7,6,14,17,8
2019/06/24,5,38,27,18,9,43,39,19
2019/06/25,3,44,30,12,14,27,30,10
2019/06/26,1,40,20,16,19,39,41,19
2019/06/27,1,39,24,13,18,38,40,15
2019/06/28,4,51,23,13,16,28,32,22
2019/06/29,0,15,15,7,9,13,24,3
2019/06/30,0,17,5,5,3,13,17,8
2019/07/01,1,26,21,15,10,21,27,6
2019/07/02,5,38,19,20,13,25,31,10
2019/07/03,1,35,18,23,11,38,42,9
2019/07/04,0,51,19,11,12,28,35,9
2019/07/05,3,33,13,19,11,46,35,10
2019/07/06,1,22,13,9,14,12,23,3
2019/07/07,0,12,9,8,2,13,13,9
2019/07/08,4,33,21,17,14,35,31,8
2019/07/09,4,34,19,21,17,28,34,14
2019/07/10,4,38,20,21,20,28,35,9
2019/07/11,1,41,26,9,11,30,38,6
2019/07/12,0,26,13,14,6,41,33,5
2019/07/13,0,10,8,14,1,15,20,2
2019/07/14,0,11,14,10,8,18,19,10
2019/07/15,1,26,19,7,17,30,21,8
2019/07/16,2,35,21,14,16,40,36,12
2019/07/17,3,43,23,22,18,39,34,10
2019/07/18,0,28,21,15,16,22,24,8
2019/07/19,1,39,19,26,9,26,34,9
2019/07/20,0,15,14,8,2,14,15,5
2019/07/21,2,13,8,6,7,14,16,6
2019/07/22,4,29,13,18,11,31,37,17
2019/07/23,1,39,17,14,14,36,32,23
2019/07/24,2,32,20,8,6,28,23,15
2019/07/25,1,32,26,17,9,34,24,15
2019/07/26,3,43,21,14,10,37,27,6
2019/07/27,1,26,11,6,1,11,16,6
2019/07/28,0,14,8,4,3,16,14,6
2019/07/29,2,21,25,20,9,28,33,8
2019/07/30,5,36,15,10,13,25,36,11
2019/07/31,1,41,26,10,8,36,31,8
2019/08/01,1,41,19,19,8,30,33,13
2019/08/02,1,24,21,10,8,24,22,5
2019/08/03,0,11,12,10,10,20,24,5
2019/08/04,1,21,9,12,7,20,22,6
2019/08/05,1,37,16,22,8,36,34,8
2019/08/06,2,27,21,16,10,34,27,7
2019/08/07,0,39,20,14,9,27,28,6
2019/08/08,6,50,33,19,13,26,35,11
2019/08/09,1,43,20,13,8,32,36,6
2019/08/10,1,21,15,8,5,14,20,4
2019/08/11,2,22,15,13,5,16,17,13
2019/08/12,2,33,24,16,3,36,38,10
2019/08/13,3,34,20,15,5,33,26,8
2019/08/14,3,37,24,13,7,29,34,6
2019/08/15,1,21,18,25,13,42,31,7
2019/08/16,3,35,18,19,3,35,34,7
2019/08/17,0,15,9,11,5,13,19,3
2019/08/18,0,19,10,17,4,15,21,6
2019/08/19,2,16,14,17,6,33,26,9
2019/08/20,6,31,24,16,5,30,30,5
2019/08/21,5,35,23,19,7,31,30,7
2019/08/22,0,26,20,19,11,26,24,9
2019/08/23,1,37,22,11,8,23,32,6
2019/08/24,0,16,9,11,6,19,31,4
2019/08/25,0,17,11,7,6,14,21,1
2019/08/26,0,14,25,16,3,13,23,6
2019/08/27,1,26,21,13,2,39,28,10
2019/08/28,3,34,20,22,7,39,34,10
2019/08/29,0,21,14,19,11,34,33,10
2019/08/30,3,34,11,14,16,42,30,13
2019/08/31,0,18,9,13,2,14,24,6
2019/09/01,0,18,11,14,6,16,23,6
2019/09/02,0,35,27,20,7,27,28,21
2019/09/03,2,32,22,25,7,33,38,28
2019/09/04,3,29,17,16,6,42,29,27
2019/09/05,1,33,24,25,8,34,32,32
2019/09/06,1,34,21,20,12,31,29,33
2019/09/07,0,15,13,9,6,16,16,9
2019/09/08,0,21,11,7,7,11,11,8
2019/09/09,3,25,16,21,9,28,36,19
2019/09/10,0,43,25,15,8,28,38,25
2019/09/11,1,33,22,18,11,47,31,15
2019/09/12,2,39,14,11,8,35,30,14
2019/09/13,1,29,18,6,12,25,30,12
2019/09/14,0,18,8,7,5,22,26,4
2019/09/15,0,15,13,7,6,13,19,13
2019/09/16,4,31,20,19,12,45,33,14
2019/09/17,1,38,19,19,7,38,32,16
2019/09/18,1,31,18,21,9,30,37,19
2019/09/19,2,36,20,24,13,31,39,19
2019/09/20,1,36,50,19,17,32,48,15
2019/09/21,0,20,13,8,4,12,30,9
2019/09/22,0,21,13,8,5,12,19,11
2019/09/23,1,33,25,18,7,40,35,18
2019/09/24,5,31,25,14,7,33,37,18
2019/09/25,2,25,22,9,10,29,29,22
2019/09/26,2,29,21,12,11,30,30,17
2019/09/27,1,22,17,10,13,42,34,13
2019/09/28,2,24,11,9,6,18,18,7
2019/09/29,0,11,9,2,6,18,18,11
2019/09/30,3,33,18,24,13,40,28,13
2019/10/01,2,42,28,9,14,27,31,15
2019/10/02,2,41,19,13,13,33,32,16
2019/10/03,0,34,24,18,5,30,25,7
2019/10/04,3,35,22,12,9,40,40,23
2019/10/05,3,21,9,14,5,15,24,8
2019/10/06,0,9,10,10,1,18,17,5
2019/10/07,2,39,23,16,6,31,31,12
2019/10/08,1,39,18,18,11,36,47,8
2019/10/09,2,34,27,23,15,35,41,17
2019/10/10,0,34,30,26,11,35,41,19
2019/10/11,3,21,17,16,5,39,27,9
2019/10/12,0,25,19,16,5,14,21,6
2019/10/13,0,17,9,6,4,10,16,8
2019/10/14,2,37,21,23,7,30,40,21
2019/10/15,1,28,21,12,10,30,30,7
2019/10/16,3,43,17,14,8,38,39,12
2019/10/17,2,34,22,17,8,27,33,15
2019/10/18,1,21,17,17,8,39,37,11
2019/10/19,2,15,8,7,4,15,16,6
2019/10/20,0,11,7,4,2,11,9,8
2019/10/21,3,30,19,8,7,28,29,16
2019/10/22,2,33,19,18,15,21,38,20
2019/10/23,1,30,17,15,10,44,32,22
2019/10/24,0,43,22,21,9,32,23,20
2019/10/25,4,33,13,5,8,30,27,16
2019/10/26,1,18,14,9,7,12,17,9
2019/10/27,0,13,8,14,3,16,21,13
2019/10/28,2,36,21,11,9,28,26,30
2019/10/29,2,33,21,23,7,28,43,29
2019/10/30,4,41,24,14,11,28,32,42
2019/10/31,5,34,13,20,10,30,39,30
2019/11/01,3,35,24,12,6,37,32,24
2019/11/02,0,15,16,7,2,15,16,19
2019/11/03,0,17,12,7,4,20,19,19
2019/11/04,2,35,25,17,19,19,35,31
2019/11/05,0,39,20,17,8,37,25,22
2019/11/06,3,38,28,26,17,40,38,45
2019/11/07,1,36,21,17,11,33,43,40
2019/11/08,1,33,25,19,15,30,32,41
2019/11/09,0,21,16,12,5,16,29,13
2019/11/10,0,19,11,10,4,13,30,21
2019/11/11,2,30,22,13,5,32,46,25
2019/11/12,4,44,35,19,12,24,33,45
2019/11/13,3,33,37,20,11,24,41,46
2019/11/14,2,45,26,22,17,44,40,37
2019/11/15,1,45,35,15,13,32,33,37
2019/11/16,0,14,10,6,2,8,16,13
2019/11/17,1,20,17,13,8,21,26,26
2019/11/18,2,31,22,10,11,32,36,30
2019/11/19,3,38,21,12,8,43,26,40
2019/11/20,2,35,24,10,12,32,35,37
2019/11/21,2,49,22,20,10,37,26,37
2019/11/22,0,49,20,17,11,37,30,38
2019/11/23,0,20,15,10,5,17,17,15
2019/11/24,0,25,8,6,7,17,23,15
2019/11/25,4,46,16,16,16,36,29,35
2019/11/26,3,35,14,17,14,37,31,47
2019/11/27,1,35,19,20,12,39,28,38
2019/11/28,2,38,33,23,9,29,33,45
2019/11/29,1,31,24,21,14,38,38,32
2019/11/30,0,16,10,15,3,20,21,13
2019/12/01,1,15,13,19,8,17,33,19
2019/12/02,2,41,32,16,11,20,33,26
2019/12/03,2,40,17,25,10,34,33,33
2019/12/04,6,41,24,25,3,41,43,36
2019/12/05,3,39,18,17,10,29,30,30
2019/12/06,0,38,29,18,10,41,37,33
2019/12/07,3,16,10,12,3,14,11,23
2019/12/08,1,22,11,5,5,12,19,22
2019/12/09,1,35,34,18,14,30,29,41
2019/12/10,1,33,38,19,8,33,30,58
2019/12/11,1,41,28,17,7,29,27,49
2019/12/12,1,41,26,17,9,35,37,41
2019/12/13,1,26,24,16,8,19,31,114
2019/12/14,0,20,15,9,2,13,10,27
2019/12/15,1,15,12,8,4,12,14,15
2019/12/16,2,34,15,14,10,44,29,27
2019/12/17,0,28,12,16,12,29,31,29
2019/12/18,4,37,18,16,7,37,32,23
2019/12/19,1,41,22,24,12,41,28,25
2019/12/20,2,35,20,14,5,28,30,26
2019/12/21,0,19,10,6,3,10,16,3
2019/12/22,0,13,10,5,5,18,16,4
2019/12/23,2,32,18,13,6,28,24,10
2019/12/24,0,37,11,6,5,14,20,12
2019/12/25,0,21,17,7,3,6,16,2
2019/12/26,0,14,18,7,6,13,19,9
2019/12/27,2,21,16,6,3,20,14,3
2019/12/28,2,16,11,9,5,15,19,3
2019/12/29,2,13,10,10,1,18,16,4
2019/12/30,0,19,20,17,8,20,27,9
2019/12/31,2,28,23,14,7,26,24,6
2020/01/01,0,18,10,5,6,12,11,6
2020/01/02,2,30,25,11,4,18,17,8
